TARGET_B,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U,DemMedIncome_Missing
1,0.7419373447293773,1.1314021114911006,0.09531017980432493,0.09531017980432493,3.2228678461377385,2.8678989020441064,3.0007198150650303,2.312535423847214,2.8390784635086144,3.370738174177447,14,29,27,6,14,12,0,36,43.0,49800.0,28,39725.0,0,0,0,0,0,1,0,0,0
1,0.7419373447293773,2.7788192719904172,0.09531017980432493,2.4069451083182885,2.312535423847214,2.312535423847214,1.943048916774281,2.312535423847214,3.139832617527748,4.852811208902689,10,29,71,4,12,30,1,51,63.0,49800.0,21,45536.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,3.095577608523707,-2.3025850929940455,1.410986973710262,3.2228678461377385,3.2228678461377385,2.900871992530031,2.7942278973432626,2.89591193827178,4.804840381116659,22,44,103,8,8,38,0,41,85.0,56800.0,20,53513.457361167966,0,0,0,0,0,1,1,0,0
0,-2.3025850929940455,1.8082887711792655,-2.3025850929940455,0.7419373447293773,3.0007198150650303,-2.3025850929940455,2.658159431488745,2.451005098112319,3.261935314328648,4.235554730773624,26,26,73,5,5,19,0,43,47.0,50600.0,22,45586.0,0,0,0,0,0,1,1,0,0
0,1.8082887711792655,3.370738174177447,1.62924053973028,2.9496883350525844,1.62924053973028,1.7526720805200082,1.3937663759585917,1.7404661748405044,2.8390784635086144,4.804840381116659,12,29,80,5,15,32,1,43,54.0,58900.0,25,42061.0,0,0,0,0,1,1,0,0,1
1,1.9600947840472698,3.3357695763397,1.62924053973028,2.8390784635086144,2.5726122302071057,2.7427736371605955,2.510411940196362,2.8154087194227095,1.62924053973028,4.804840381116659,28,48,114,11,22,45,1,35,75.0,113300.0,32,42061.0,0,0,0,0,1,0,1,0,0
1,1.1314021114911006,2.0918640616783932,0.7419373447293773,1.410986973710262,2.4932054526026954,2.3767644911682972,2.2353763433005955,2.312535423847214,2.89591193827178,4.728272383122075,14,31,55,6,14,23,0,36,35.0,49900.0,29,42061.0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.4932054526026954,0.7419373447293773,2.2082744135228043,2.312535423847214,2.312535423847214,1.7369512327330598,2.312535423847214,3.0492730404820207,4.489759334476764,4,12,32,2,6,15,1,36,63.5,50000.0,22,53513.457361167966,1,0,0,0,0,1,1,0,1
1,1.1314021114911006,1.9600947840472698,0.09531017980432493,1.1314021114911006,2.7788192719904172,2.6461747973841225,2.298577071596507,2.7788192719904172,2.714694743820879,3.8088822465086327,3,11,16,2,6,8,0,38,54.0,60300.0,20,53513.457361167966,1,0,0,0,0,1,0,0,1
1,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.2228678461377385,2.6461747973841225,2.6461747973841225,1.1314021114911006,2.714694743820879,3.370738174177447,9,13,14,2,3,4,0,30,47.0,58100.0,37,37083.0,1,0,0,0,0,0,0,0,0
1,2.0918640616783932,3.370738174177447,1.410986973710262,2.6461747973841225,1.1314021114911006,1.208960345836975,1.3244189574018033,1.2809338454620642,2.89591193827178,4.728272383122075,13,32,74,6,16,29,1,46,57.0,99600.0,34,50679.0,0,0,0,0,1,0,1,0,0
0,0.7419373447293773,2.714694743820879,-2.3025850929940455,1.9600947840472698,2.714694743820879,2.6461747973841225,1.9021075263969203,2.180417459019838,2.89591193827178,4.804840381116659,13,33,71,6,6,31,1,41,63.0,48300.0,26,40236.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,2.0918640616783932,-2.3025850929940455,1.1314021114911006,3.55820113047182,3.3178157727231046,2.451005098112319,2.533696813957432,2.714694743820879,4.500920164614292,13,26,52,5,5,18,0,49,55.0,58000.0,26,45636.0,0,0,0,0,0,1,0,0,0
1,1.62924053973028,2.312535423847214,0.7419373447293773,1.62924053973028,2.0918640616783932,2.0918640616783932,2.028148247292285,2.0918640616783932,2.89591193827178,4.728272383122075,12,31,52,6,14,23,0,36,57.0,54300.0,36,41125.0,0,0,0,0,0,1,0,0,0
1,1.62924053973028,2.0918640616783932,1.1314021114911006,1.1314021114911006,1.8082887711792655,2.1400661634962708,2.0769384114617173,2.312535423847214,2.89591193827178,3.6913763343125234,12,31,35,6,15,14,1,46,43.0,50200.0,26,45788.0,0,0,0,0,1,0,1,0,0
0,1.8082887711792655,2.2082744135228043,1.1314021114911006,1.8082887711792655,1.8082887711792655,1.9600947840472698,1.790091412127358,1.860974538249528,2.714694743820879,3.9531649487593215,12,32,40,6,16,18,1,37,46.0,71300.0,28,43073.0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.9496883350525844,-2.3025850929940455,2.5726122302071057,2.312535423847214,2.4069451083182885,2.264883225810034,2.6619665279224902,2.89591193827178,4.86830338551846,11,30,73,4,4,30,1,36,59.15084489627696,60000.0,33,43073.0,0,0,0,0,0,1,1,0,1
0,0.7419373447293773,3.0007198150650303,0.7419373447293773,2.312535423847214,1.62924053973028,2.151762203259462,2.122261538862764,2.151762203259462,2.89591193827178,4.500920164614292,21,36,73,9,15,26,1,36,66.0,60000.0,32,43073.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,2.312535423847214,0.09531017980432493,1.8082887711792655,2.714694743820879,2.714694743820879,2.617395832834079,2.714694743820879,2.714694743820879,4.383275854074314,13,34,62,5,15,23,1,36,77.0,72600.0,31,45903.0,0,0,0,0,0,1,1,0,0
1,1.1314021114911006,2.4069451083182885,1.1314021114911006,2.0918640616783932,2.5726122302071057,2.4069451083182885,2.347558458636777,2.4069451083182885,2.8390784635086144,4.6549122778829055,13,32,63,6,15,27,1,53,49.0,48100.0,32,34388.0,0,0,0,0,1,0,0,0,0
1,1.1314021114911006,1.9600947840472698,0.09531017980432493,1.1314021114911006,3.0007198150650303,2.89591193827178,2.6858045921548905,2.89591193827178,2.89591193827178,4.33204826486764,14,35,58,6,16,22,1,45,63.0,52900.0,27,36151.0,0,0,0,0,1,0,0,0,0
1,1.9600947840472698,3.0007198150650303,1.1314021114911006,2.2082744135228043,1.8082887711792655,1.830980182381336,1.7227665977411035,1.7526720805200082,2.7788192719904172,4.6549122778829055,7,27,63,3,13,25,1,45,76.0,52900.0,27,36151.0,0,0,0,0,1,0,0,0,0
0,0.7419373447293773,1.9600947840472698,0.09531017980432493,0.7419373447293773,2.7788192719904172,2.714694743820879,2.4570214462984645,2.6461747973841225,3.261935314328648,4.160444363926624,9,28,46,4,13,18,0,43,63.5,59200.0,37,41358.0,0,0,0,0,0,1,1,0,1
1,1.410986973710262,1.410986973710262,0.7419373447293773,0.7419373447293773,2.312535423847214,2.0918640616783932,2.0918640616783932,2.312535423847214,2.8390784635086144,3.4688560301359703,12,26,25,6,12,10,0,36,63.5,59800.0,36,41358.0,0,0,0,0,0,0,1,0,1
1,0.09531017980432493,2.4932054526026954,-2.3025850929940455,1.62924053973028,3.2228678461377385,3.2228678461377385,2.747270914255491,2.6619665279224902,1.62924053973028,4.812997033190408,15,37,74,6,6,32,1,36,59.15084489627696,70100.0,40,41358.0,0,0,0,0,0,1,1,0,1
0,1.1314021114911006,2.2082744135228043,1.1314021114911006,1.9600947840472698,3.586292865338835,3.261935314328648,2.7219531062712012,3.261935314328648,3.095577608523707,4.175924549214524,13,35,55,6,17,22,1,13,76.0,54800.0,33,38069.0,0,0,0,0,0,0,0,0,0
1,0.09531017980432493,2.6461747973841225,0.09531017980432493,2.2082744135228043,3.0007198150650303,3.0007198150650303,2.151762203259462,3.0007198150650303,3.139832617527748,4.844974178195408,12,31,75,6,15,31,1,36,62.0,58600.0,38,38069.0,0,0,0,0,0,1,0,0,0
1,1.410986973710262,1.62924053973028,0.7419373447293773,0.7419373447293773,1.8082887711792655,1.766441661243765,1.7749523509116736,2.028148247292285,2.714694743820879,3.0492730404820207,15,23,20,6,10,8,0,36,26.0,54800.0,37,38069.0,0,0,0,1,0,1,0,0,0
0,0.7419373447293773,2.89591193827178,0.09531017980432493,2.0918640616783932,2.4069451083182885,2.4069451083182885,2.3767644911682972,2.4069451083182885,2.9496883350525844,4.455509411433685,12,31,60,5,13,23,1,36,54.5,52100.0,38,53513.457361167966,0,0,0,0,0,1,0,0,1
0,1.1314021114911006,3.139832617527748,0.7419373447293773,2.5726122302071057,3.0007198150650303,2.714694743820879,2.5352828571130672,2.8678989020441064,2.89591193827178,4.86830338551846,13,34,80,6,16,32,1,43,85.0,58900.0,32,53513.457361167966,0,0,0,0,1,1,0,0,0
1,0.7419373447293773,2.4069451083182885,0.09531017980432493,1.9600947840472698,2.714694743820879,2.4932054526026954,2.303584593327129,2.2082744135228043,3.261935314328648,4.701389043728634,10,20,39,4,9,19,1,46,58.0,82400.0,37,43304.0,0,0,0,0,0,0,0,0,0
1,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.261935314328648,3.261935314328648,7,19,16,3,8,7,0,46,55.5,82400.0,37,53513.457361167966,0,0,0,1,0,1,0,0,1
1,0.7419373447293773,2.89591193827178,-2.3025850929940455,2.2082744135228043,3.6402142821326553,3.6402142821326553,3.3098128198603027,2.8390784635086144,3.261935314328648,4.779963476361254,13,35,80,5,5,31,1,40,75.0,109500.0,38,49451.0,0,0,0,0,0,0,1,0,0
1,0.7419373447293773,3.3357695763397,0.09531017980432493,2.4932054526026954,3.0007198150650303,3.0007198150650303,2.749831735117165,3.0007198150650303,3.0492730404820207,4.852811208902689,13,34,89,6,17,35,1,53,67.0,84400.0,25,48269.0,0,0,0,0,0,1,0,0,0
1,0.7419373447293773,2.9496883350525844,0.7419373447293773,2.4932054526026954,2.312535423847214,3.0252910757955354,2.323367632176574,3.0252910757955354,2.7788192719904172,4.796616650559047,27,40,82,5,14,31,1,46,75.0,104400.0,45,49656.0,0,0,0,0,0,0,1,0,0
0,1.1314021114911006,2.5726122302071057,-2.3025850929940455,1.62924053973028,2.312535423847214,2.312535423847214,2.0438143640366846,2.5915163848462583,2.714694743820879,4.837075242970874,12,31,66,5,5,29,1,49,37.0,82400.0,39,51658.0,0,0,0,0,0,0,0,0,0
1,1.8082887711792655,3.2228678461377385,1.62924053973028,2.6461747973841225,1.8082887711792655,1.8082887711792655,1.7950872593207297,1.8082887711792655,2.9496883350525844,4.616110126026426,11,31,73,5,15,27,1,46,61.0,82400.0,37,51658.0,0,0,0,0,1,1,0,0,1
0,0.7419373447293773,2.4932054526026954,0.7419373447293773,1.8082887711792655,2.2082744135228043,2.312535423847214,2.028148247292285,2.312535423847214,2.7788192719904172,4.318820558770089,14,31,56,5,12,21,1,51,60.0,46200.0,31,37421.0,0,0,0,0,1,1,1,0,0
1,1.62924053973028,2.0918640616783932,1.410986973710262,1.8082887711792655,2.8390784635086144,2.7788192719904172,2.6979998652487085,2.7788192719904172,2.8390784635086144,4.027135812528651,4,12,19,2,6,10,1,51,67.0,34700.0,22,53513.457361167966,1,0,0,0,0,1,1,0,0
1,0.7419373447293773,3.0007198150650303,0.7419373447293773,2.5726122302071057,2.4932054526026954,2.4069451083182885,2.3075726345050844,2.4069451083182885,3.0492730404820207,4.821087692210561,13,32,77,6,15,30,1,51,53.0,44400.0,31,35945.0,0,0,0,0,1,0,1,0,0
0,0.09531017980432493,1.8082887711792655,-2.3025850929940455,0.7419373447293773,3.0007198150650303,3.0007198150650303,2.6224923127405635,2.6619665279224902,3.2228678461377385,4.33204826486764,11,31,57,6,6,21,0,53,59.15084489627696,61800.0,35,53513.457361167966,0,0,0,0,0,1,0,0,1
1,2.4069451083182885,3.9908341858524357,1.9600947840472698,3.2228678461377385,1.1314021114911006,1.0402767116551463,0.9321640810304452,1.085189268335969,2.8390784635086144,4.852811208902689,10,27,76,5,15,32,1,36,69.0,52900.0,35,41424.0,0,0,0,0,1,0,0,0,0
0,1.1314021114911006,2.8390784635086144,0.09531017980432493,1.8082887711792655,2.312535423847214,2.714694743820879,2.258633205464863,2.312535423847214,1.8082887711792655,4.395682961121367,27,46,101,8,18,26,1,48,63.5,88700.0,45,46845.0,0,0,0,0,1,1,0,0,1
1,1.1314021114911006,2.6461747973841225,0.7419373447293773,1.9600947840472698,2.312535423847214,2.312535423847214,2.254444717666111,2.312535423847214,2.89591193827178,4.3054155323020415,15,36,54,6,16,21,1,43,78.0,50800.0,28,28785.0,0,0,0,0,1,0,1,0,0
1,1.410986973710262,2.714694743820879,1.1314021114911006,2.312535423847214,1.9600947840472698,1.7227665977411035,1.3609765531356006,1.7526720805200082,2.7788192719904172,4.804840381116659,13,34,63,6,16,31,1,41,53.0,63900.0,35,40186.0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,1.9600947840472698,0.7419373447293773,1.1314021114911006,2.312535423847214,2.312535423847214,2.2082744135228043,2.312535423847214,2.89591193827178,3.9531649487593215,12,31,36,6,15,15,0,41,63.5,43500.0,35,40186.0,0,0,0,0,0,1,1,0,1
1,0.7419373447293773,2.4932054526026954,0.09531017980432493,2.0918640616783932,3.0007198150650303,3.0007198150650303,2.2353763433005955,3.0007198150650303,3.139832617527748,4.719391330078114,11,29,67,5,13,28,1,45,55.5,63900.0,30,40186.0,0,0,0,0,0,1,1,0,1
0,1.8082887711792655,3.1822118404966093,1.1314021114911006,2.6461747973841225,2.4069451083182885,2.3767644911682972,2.151762203259462,2.3767644911682972,2.89591193827178,4.533674184283021,7,15,35,2,6,16,1,36,47.5,63900.0,33,53513.457361167966,1,0,0,0,0,1,1,0,1
1,1.410986973710262,2.714694743820879,1.410986973710262,2.4069451083182885,2.5726122302071057,2.451005098112319,2.222459048514761,2.451005098112319,3.0007198150650303,4.625952725170619,13,32,71,6,16,28,1,53,41.0,47400.0,31,53513.457361167966,0,0,0,0,1,1,1,0,1
1,0.09531017980432493,2.89591193827178,-2.3025850929940455,2.4069451083182885,3.2228678461377385,3.2228678461377385,2.681021528714291,2.336986519711378,3.1822118404966093,4.812997033190408,9,27,74,4,4,30,1,0,62.0,89700.0,0,53513.457361167966,0,0,0,0,0,1,0,0,0
1,0.7419373447293773,1.1314021114911006,0.7419373447293773,0.7419373447293773,1.8082887711792655,2.4069451083182885,2.2438960966453663,2.4069451083182885,2.714694743820879,3.0492730404820207,14,21,20,5,8,7,0,0,48.0,67900.0,0,50253.0,0,0,0,1,0,0,0,0,0
1,1.62924053973028,3.0007198150650303,0.7419373447293773,2.312535423847214,1.62924053973028,2.0668627594729756,2.0794415416798357,2.0918640616783932,1.62924053973028,4.829113417472866,15,35,72,7,16,31,1,46,77.0,105500.0,37,50253.0,0,0,0,0,1,1,0,0,0
1,1.410986973710262,3.261935314328648,1.1314021114911006,2.6461747973841225,2.714694743820879,2.2874714551839976,2.2375130962503307,2.2793164660546914,1.410986973710262,4.719391330078114,21,43,114,7,18,41,1,36,80.0,68000.0,29,39877.0,0,0,0,0,1,0,0,0,0
0,1.62924053973028,3.095577608523707,0.7419373447293773,2.312535423847214,1.62924053973028,1.308332819650179,1.1151415906193203,1.2809338454620642,2.714694743820879,4.664382045619937,12,30,62,5,13,25,1,25,87.0,45100.0,23,29334.0,0,0,0,0,1,1,0,0,0
1,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.2228678461377385,3.1179499062782403,3.1179499062782403,3.0007198150650303,3.261935314328648,3.4688560301359703,10,26,26,4,11,10,0,23,67.0,125000.0,39,51059.0,0,0,0,0,0,0,1,0,0
0,1.410986973710262,2.9496883350525844,1.1314021114911006,2.4069451083182885,1.62924053973028,1.5260563034950492,1.3837912309017721,1.4883995840570443,2.7788192719904172,4.844974178195408,7,20,47,3,9,16,1,36,86.0,118800.0,36,51059.0,0,0,0,0,1,0,1,0,0
1,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,3.2228678461377385,3.2228678461377385,3.2228678461377385,3.2228678461377385,2.7788192719904172,3.0007198150650303,24,29,28,10,12,11,0,0,71.0,125000.0,0,51059.0,0,1,0,0,0,0,1,0,0
0,2.312535423847214,3.4688560301359703,1.62924053973028,2.2082744135228043,1.1314021114911006,1.410986973710262,1.1019400787607845,1.3609765531356006,1.8082887711792655,4.144720769547168,31,52,82,10,21,24,1,23,69.0,125000.0,39,51059.0,0,0,0,0,1,1,1,0,0
1,0.7419373447293773,1.410986973710262,0.7419373447293773,0.7419373447293773,1.8082887711792655,2.533696813957432,2.2353763433005955,2.533696813957432,3.0007198150650303,3.4995332823830174,13,31,32,6,15,13,0,28,55.0,51400.0,45,53513.457361167966,0,0,0,0,0,1,0,0,1
1,0.09531017980432493,2.4069451083182885,-2.3025850929940455,1.8082887711792655,2.312535423847214,2.312535423847214,2.6333266549062735,1.7808670280616312,2.89591193827178,4.728272383122075,11,27,66,4,4,25,1,43,59.0,45400.0,34,38566.0,0,0,0,0,0,1,0,0,0
0,0.09531017980432493,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,2.714694743820879,2.714694743820879,2.312535423847214,2.8094026953624978,3.261935314328648,3.6913763343125234,9,27,27,4,4,11,0,47,60.0,50700.0,29,53513.457361167966,0,0,0,0,0,1,0,0,0
1,1.1314021114911006,2.5726122302071057,0.09531017980432493,1.8082887711792655,2.312535423847214,2.344686269012681,2.1656192379208883,2.312535423847214,2.7788192719904172,4.554928969551344,13,31,62,5,13,25,1,47,63.5,32300.0,15,53513.457361167966,0,0,0,0,1,1,0,0,1
1,0.7419373447293773,0.7419373447293773,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.89591193827178,3.370738174177447,10,23,21,4,10,9,0,24,47.0,77700.0,40,44394.0,0,0,0,0,0,0,0,0,0
0,0.09531017980432493,2.312535423847214,0.09531017980432493,1.9600947840472698,2.714694743820879,2.714694743820879,2.116255514802552,2.714694743820879,3.0492730404820207,4.6549122778829055,14,33,59,6,15,25,1,16,79.0,60200.0,36,43275.0,0,0,0,0,0,0,1,0,0
0,0.7419373447293773,2.5726122302071057,0.7419373447293773,2.312535423847214,3.0007198150650303,3.0007198150650303,2.749831735117165,3.0007198150650303,3.139832617527748,4.635699391022914,12,33,66,6,16,28,1,42,55.5,69900.0,38,73048.0,0,0,0,0,0,0,0,0,1
1,1.8082887711792655,2.5726122302071057,1.1314021114911006,1.62924053973028,3.0007198150650303,2.9322598505984176,2.7549337870010606,3.0007198150650303,3.0007198150650303,4.455509411433685,15,35,65,6,16,24,1,51,66.0,43800.0,26,38598.0,0,0,0,0,1,1,0,0,0
1,0.09531017980432493,1.62924053973028,-2.3025850929940455,0.7419373447293773,2.714694743820879,2.4069451083182885,2.2925347571405443,4.213607983048918,3.0007198150650303,4.318820558770089,11,22,40,5,5,14,0,50,79.0,42100.0,26,31786.0,0,0,0,0,0,1,1,0,0
1,1.1314021114911006,2.9496883350525844,0.09531017980432493,2.4932054526026954,1.9600947840472698,1.7526720805200082,1.62924053973028,1.9600947840472698,2.7788192719904172,4.837075242970874,14,33,71,5,13,29,1,37,58.5,116800.0,26,53513.457361167966,0,0,0,0,1,1,1,0,1
0,1.8082887711792655,1.8082887711792655,1.1314021114911006,1.1314021114911006,1.62924053973028,1.7526720805200082,1.7526720805200082,1.860974538249528,2.89591193827178,3.4688560301359703,12,29,28,6,14,12,1,35,37.0,75300.0,28,62650.0,0,0,0,0,1,0,1,0,0
0,0.7419373447293773,0.7419373447293773,-2.3025850929940455,-2.3025850929940455,3.0007198150650303,2.533696813957432,2.533696813957432,2.4379897300002487,2.89591193827178,3.299533727885655,11,24,21,5,5,9,0,42,40.0,116400.0,34,53513.457361167966,0,0,0,0,0,1,1,0,0
0,0.7419373447293773,1.9600947840472698,0.09531017980432493,1.62924053973028,3.2228678461377385,2.9231615807191558,2.528125768907977,2.4932054526026954,2.89591193827178,4.383275854074314,13,33,54,6,15,21,1,44,60.0,76900.0,35,49608.0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.312535423847214,1.1314021114911006,1.9600947840472698,2.714694743820879,2.6224923127405635,2.23001440015921,2.6224923127405635,3.0007198150650303,4.370712874773608,13,30,54,6,13,20,1,47,55.0,48900.0,24,34855.0,0,0,0,0,1,1,0,0,0
0,1.8082887711792655,2.312535423847214,1.62924053973028,1.8082887711792655,3.2228678461377385,3.1032404812692764,2.970414465569701,3.122364924487357,2.89591193827178,3.716008121502189,13,31,35,6,16,15,1,36,71.0,49300.0,24,53513.457361167966,0,0,0,0,1,1,0,0,1
1,1.1314021114911006,2.2082744135228043,0.7419373447293773,1.8082887711792655,2.8390784635086144,2.799108932049177,2.7434173449395014,2.7788192719904172,3.1822118404966093,4.318820558770089,11,31,53,6,16,21,1,50,54.0,38600.0,21,53513.457361167966,0,0,0,0,0,1,0,0,1
1,1.1314021114911006,2.7788192719904172,0.09531017980432493,2.0918640616783932,1.62924053973028,1.62924053973028,1.6409365794934712,1.62924053973028,2.0918640616783932,4.779963476361254,17,35,72,6,14,30,1,37,67.0,68000.0,30,32465.0,0,0,0,0,1,0,0,0,0
1,1.1314021114911006,1.410986973710262,1.1314021114911006,1.1314021114911006,2.312535423847214,2.1713368063840917,2.451005098112319,2.1713368063840917,2.8390784635086144,3.1822118404966093,12,21,22,6,11,9,1,46,35.0,63000.0,27,45833.0,0,0,0,1,0,1,0,0,0
0,1.1314021114911006,3.1822118404966093,0.7419373447293773,2.714694743820879,2.312535423847214,2.005525858729668,2.012232791986386,2.151762203259462,2.8390784635086144,4.829113417472866,13,32,77,6,15,31,1,47,60.0,50000.0,24,53513.457361167966,0,0,0,0,1,1,1,0,0
0,0.09531017980432493,0.09531017980432493,0.09531017980432493,0.09531017980432493,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.7788192719904172,2.7788192719904172,10,15,12,4,6,5,0,47,73.0,44700.0,23,37225.0,0,1,0,0,0,1,0,0,0
0,1.410986973710262,1.62924053973028,-2.3025850929940455,-2.3025850929940455,2.312535423847214,1.9947003132247452,1.9600947840472698,2.8678989020441064,2.714694743820879,3.3357695763397,13,26,23,6,6,10,0,24,65.0,90000.0,45,38934.0,0,0,0,0,0,0,0,0,0
