SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE
290852,Cash loans,,0.0,0.0,,
375626,Cash loans,34131.87,360000.0,440752.5,,360000.0
105440,Consumer loans,8306.28,43933.5,41386.5,4500.0,43933.5
102885,Cash loans,,0.0,0.0,,
453941,Revolving loans,11250.0,225000.0,225000.0,,225000.0
415457,Cash loans,6129.405,135000.0,170640.0,,135000.0
250735,Consumer loans,5507.145,28660.5,27009.0,2925.0,28660.5
223374,Revolving loans,22500.0,0.0,450000.0,,
273940,Consumer loans,1855.35,23467.5,15898.5,9000.0,23467.5
405702,Cash loans,25512.165,675000.0,790830.0,,675000.0
347463,Cash loans,10326.195,135000.0,148365.0,,135000.0
196369,Revolving loans,,0.0,0.0,,
136731,Consumer loans,24039.18,218538.0,218538.0,0.0,218538.0
393743,Consumer loans,9714.105,50440.5,47641.5,5044.5,50440.5
325161,Revolving loans,,0.0,0.0,,
225770,Cash loans,35429.625,1125000.0,1288350.0,,1125000.0
397577,Cash loans,11219.445,288000.0,335520.0,,288000.0
282799,Cash loans,10796.85,135000.0,135000.0,,135000.0
299777,Consumer loans,5045.715,37755.0,41494.5,0.0,37755.0
416632,Cash loans,19534.68,157500.0,189364.5,,157500.0
416539,Consumer loans,4455.585,98793.0,98793.0,0.0,98793.0
451872,Cash loans,,0.0,0.0,,
448956,Consumer loans,7424.28,74250.0,66825.0,7425.0,74250.0
138090,Cash loans,,0.0,0.0,,
158088,Cash loans,,0.0,0.0,,
103830,Consumer loans,10786.995,101560.185,106056.0,4.185,101560.185
387613,Cash loans,,0.0,0.0,,
151560,Consumer loans,23867.865,124785.0,131373.0,0.0,124785.0
229769,Consumer loans,5063.94,28165.5,24835.5,4500.0,28165.5
198621,Cash loans,31576.86,450000.0,491580.0,,450000.0
211670,Revolving loans,,0.0,0.0,,
103295,Consumer loans,21334.68,210600.0,228667.5,0.0,210600.0
235819,Consumer loans,8364.15,83650.5,75285.0,8365.5,83650.5
116727,Cash loans,9035.28,76500.0,98509.5,,76500.0
246896,Cash loans,,0.0,0.0,,
420647,Cash loans,,0.0,0.0,,
143350,Cash loans,112410.0,1125000.0,1125000.0,,1125000.0
159760,Consumer loans,7878.105,35905.5,37683.0,0.0,35905.5
368523,Consumer loans,8503.29,125478.0,143977.5,0.0,125478.0
298207,Cash loans,24331.05,351000.0,462195.0,,351000.0
229742,Consumer loans,3051.315,26955.0,30946.5,2700.0,26955.0
152879,Cash loans,14921.505,180000.0,197820.0,,180000.0
217398,Consumer loans,12054.285,120555.0,108499.5,12055.5,120555.0
341832,Cash loans,10835.01,225000.0,373500.0,,225000.0
358430,Cash loans,21869.235,369000.0,446931.0,,369000.0
330114,Consumer loans,6916.95,62077.5,68634.0,0.0,62077.5
220831,Consumer loans,4597.38,29655.0,28449.0,2965.5,29655.0
195733,Consumer loans,6916.59,66132.0,65803.5,6615.0,66132.0
128119,Cash loans,,0.0,0.0,,
445107,Consumer loans,7583.535,46192.5,37192.5,9000.0,46192.5
294366,Consumer loans,2294.28,22945.95,20650.5,2295.45,22945.95
140600,Consumer loans,10353.375,74943.0,74943.0,0.0,74943.0
292278,Revolving loans,2250.0,45000.0,45000.0,,45000.0
358968,Consumer loans,9828.675,105898.5,105898.5,0.0,105898.5
177201,Consumer loans,13256.73,291370.5,291370.5,0.0,291370.5
207461,Consumer loans,6527.07,81022.5,104553.0,0.0,81022.5
280093,Cash loans,20251.8,225000.0,254700.0,,225000.0
406295,Cash loans,28346.76,805500.0,964989.0,,805500.0
434835,Cash loans,5298.075,76500.0,86598.0,,76500.0
272446,Cash loans,,0.0,0.0,,
200924,Cash loans,18857.295,225000.0,262125.0,,225000.0
453764,Consumer loans,10181.79,99810.0,99315.0,9981.0,99810.0
255659,Revolving loans,4500.0,225000.0,450000.0,,225000.0
334752,Consumer loans,16908.705,298048.5,375331.5,0.0,298048.5
120512,Consumer loans,4052.115,29025.0,36342.0,0.0,29025.0
236158,Consumer loans,,50764.5,50764.5,0.0,50764.5
344218,Cash loans,15513.48,315000.0,366142.5,,315000.0
213549,Cash loans,,0.0,0.0,,
442194,Cash loans,52922.34,450000.0,497520.0,,450000.0
432202,Consumer loans,31195.35,304285.5,304285.5,0.0,304285.5
375501,Revolving loans,29250.0,0.0,585000.0,,
410786,Consumer loans,1749.06,21660.345,17329.5,4330.845,21660.345
269927,Cash loans,31576.86,450000.0,491580.0,,450000.0
271634,Consumer loans,5757.435,47610.0,42210.0,5400.0,47610.0
427009,Consumer loans,4994.325,91530.0,110862.0,0.0,91530.0
181302,Revolving loans,7875.0,0.0,67500.0,,
224214,Consumer loans,21716.055,178600.5,178600.5,0.0,178600.5
157213,Revolving loans,22500.0,450000.0,450000.0,,450000.0
195807,Revolving loans,6750.0,0.0,135000.0,,
165657,Consumer loans,7694.595,40455.0,37737.0,4500.0,40455.0
106700,Cash loans,26412.75,675000.0,675000.0,,675000.0
346453,Cash loans,8047.26,103500.0,113746.5,,103500.0
426540,Cash loans,,0.0,0.0,,
174162,Revolving loans,6750.0,135000.0,135000.0,,135000.0
261385,Cash loans,39130.92,945000.0,1027327.5,,945000.0
334715,Consumer loans,8425.08,70182.0,73273.5,3510.0,70182.0
392120,Consumer loans,10664.55,107640.0,110943.0,10764.0,107640.0
109037,Cash loans,9111.06,45000.0,46485.0,0.0,45000.0
335136,Consumer loans,7683.255,82350.0,82350.0,0.0,82350.0
416497,Cash loans,,0.0,0.0,,
237631,Cash loans,,0.0,0.0,,
240953,Consumer loans,4316.31,32130.0,34911.0,4500.0,32130.0
302053,Consumer loans,14970.645,83025.0,78421.5,8302.5,83025.0
377005,Cash loans,,0.0,0.0,,
233703,Consumer loans,7982.145,89955.0,80955.0,9000.0,89955.0
213099,Cash loans,18894.6,225000.0,295366.5,,225000.0
290764,Consumer loans,4724.55,47250.0,42525.0,4725.0,47250.0
334795,Consumer loans,5347.89,45877.5,44977.5,4950.0,45877.5
124217,Cash loans,,0.0,0.0,,
436297,Consumer loans,6982.47,35955.0,33961.5,3595.5,35955.0
424668,Consumer loans,,42115.5,42115.5,0.0,42115.5
275044,Cash loans,38332.575,450000.0,573583.5,,450000.0
361204,Revolving loans,15750.0,315000.0,315000.0,,315000.0
412402,Revolving loans,10125.0,202500.0,202500.0,,202500.0
437545,Consumer loans,10045.035,170082.0,170082.0,0.0,170082.0
453599,Cash loans,8186.625,112500.0,112500.0,0.0,112500.0
434070,Cash loans,,0.0,0.0,,
317965,Consumer loans,,39780.0,39780.0,0.0,39780.0
147765,Cash loans,,0.0,0.0,,
367630,Consumer loans,15101.595,202320.0,228357.0,0.0,202320.0
440092,Consumer loans,10130.76,41175.0,35559.0,6750.0,41175.0
310334,Consumer loans,12788.325,247500.0,247500.0,0.0,247500.0
320321,Consumer loans,3355.065,17955.0,17437.5,1795.5,17955.0
421896,Cash loans,12515.76,198000.0,224136.0,,198000.0
273613,Cash loans,24094.935,180000.0,218308.5,0.0,180000.0
389479,Consumer loans,11476.26,175050.0,175050.0,0.0,175050.0
299917,Cash loans,,0.0,0.0,,
448411,Cash loans,25924.5,900000.0,900000.0,,900000.0
181255,Consumer loans,21494.205,191790.0,106830.0,90000.0,191790.0
203290,Cash loans,9165.825,67500.0,81864.0,,67500.0
316367,Cash loans,16839.585,477000.0,571446.0,,477000.0
413000,Cash loans,,0.0,0.0,,
446771,Cash loans,9292.995,135000.0,161730.0,,135000.0
259623,Cash loans,,0.0,0.0,,
150841,Consumer loans,9885.51,72715.5,63126.0,13500.0,72715.5
371196,Cash loans,56907.675,675000.0,709749.0,,675000.0
241363,Cash loans,24718.635,229500.0,287995.5,,229500.0
187395,Consumer loans,9968.985,52726.5,49671.0,5400.0,52726.5
111151,Consumer loans,18411.885,172287.0,172287.0,0.0,172287.0
118023,Cash loans,15944.58,135000.0,173839.5,,135000.0
301585,Cash loans,,0.0,0.0,,
455272,Consumer loans,10639.44,116176.5,116176.5,0.0,116176.5
266024,Consumer loans,8670.6,70915.5,69088.5,7092.0,70915.5
225886,Consumer loans,19552.32,186001.92,167400.0,18601.92,186001.92
244462,Consumer loans,11233.71,120352.5,120352.5,0.0,120352.5
172914,Consumer loans,8830.08,80280.0,89554.5,0.0,80280.0
433949,Cash loans,,0.0,0.0,,
398406,Revolving loans,6750.0,135000.0,135000.0,,135000.0
389702,Cash loans,36182.07,180000.0,185940.0,,180000.0
342400,Consumer loans,,0.0,0.0,,
423649,Cash loans,54123.75,1125000.0,1125000.0,,1125000.0
134851,Cash loans,,0.0,0.0,,
277016,Cash loans,,0.0,0.0,,
107185,Consumer loans,5677.65,61996.5,61996.5,0.0,61996.5
194782,Revolving loans,6750.0,0.0,135000.0,,0.0
192081,Cash loans,38767.14,369000.0,369000.0,,369000.0
127444,Consumer loans,5100.75,113098.5,113098.5,0.0,113098.5
145941,Cash loans,9069.165,108000.0,141772.5,,108000.0
263177,Cash loans,,0.0,0.0,,
236856,Consumer loans,10152.63,89946.0,99445.5,0.0,89946.0
330193,Consumer loans,12402.09,117409.5,116824.5,11745.0,117409.5
352912,Cash loans,,0.0,0.0,,
186350,Consumer loans,,28935.0,28935.0,0.0,28935.0
367055,Consumer loans,4045.815,35620.65,35620.65,0.0,35620.65
282384,Consumer loans,4483.395,34515.0,37930.5,0.0,34515.0
113664,Consumer loans,3101.715,26005.5,25614.0,2700.0,26005.5
438311,Cash loans,,0.0,0.0,,
308761,Consumer loans,12942.945,101200.5,110106.0,0.0,101200.5
251756,Consumer loans,4118.535,44095.5,44095.5,0.0,44095.5
214370,Consumer loans,11250.585,122850.0,122850.0,0.0,122850.0
125653,Consumer loans,14899.59,136566.0,148284.0,0.0,136566.0
281016,Cash loans,25597.935,540000.0,604152.0,,540000.0
241312,Cash loans,16268.4,360000.0,360000.0,,360000.0
173294,Cash loans,177828.615,1800000.0,1842768.0,,1800000.0
113108,Cash loans,19792.44,180000.0,191880.0,,180000.0
102859,Cash loans,,0.0,0.0,,
143679,Revolving loans,6750.0,135000.0,135000.0,,135000.0
381106,Cash loans,12734.19,135000.0,148365.0,,135000.0
248558,Cash loans,9426.24,45000.0,46485.0,,45000.0
212917,Consumer loans,6808.32,68094.0,61281.0,6813.0,68094.0
371365,Cash loans,45240.75,675000.0,675000.0,,675000.0
391828,Cash loans,,0.0,0.0,,
357071,Consumer loans,2707.155,44910.0,35928.0,8982.0,44910.0
294857,Consumer loans,,25380.0,25380.0,0.0,25380.0
245929,Cash loans,37902.06,990000.0,1119375.0,,990000.0
323741,Revolving loans,22500.0,0.0,450000.0,,
230728,Consumer loans,5483.25,64305.0,83637.0,0.0,64305.0
372295,Consumer loans,9009.0,81900.0,81900.0,0.0,81900.0
331390,Cash loans,,0.0,0.0,,
343124,Cash loans,8295.75,67500.0,67500.0,0.0,67500.0
426018,Cash loans,,0.0,0.0,,
433780,Cash loans,32895.0,1125000.0,1125000.0,,1125000.0
157296,Consumer loans,12250.62,139932.0,162099.0,0.0,139932.0
426227,Revolving loans,38250.0,765000.0,765000.0,,765000.0
420254,Cash loans,45506.025,1129500.0,1227901.5,,1129500.0
391428,Revolving loans,,0.0,0.0,,
296804,Consumer loans,4005.0,40491.0,40050.0,4050.0,40491.0
181271,Cash loans,,0.0,0.0,,
427563,Cash loans,22994.145,360000.0,393264.0,,360000.0
219176,Cash loans,7941.69,67500.0,71955.0,,67500.0
255673,Cash loans,,0.0,0.0,,
142885,Consumer loans,8087.985,123367.5,123367.5,0.0,123367.5
242330,Revolving loans,,0.0,0.0,,
252382,Cash loans,,0.0,0.0,,
291315,Revolving loans,,0.0,0.0,,
143927,Consumer loans,4299.705,39366.0,38911.5,3960.0,39366.0
201093,Revolving loans,2250.0,45000.0,45000.0,,45000.0
126802,Cash loans,9132.75,135000.0,135000.0,,135000.0
424919,Consumer loans,20339.415,180000.0,195444.0,0.0,180000.0
238020,Cash loans,13318.875,225000.0,254700.0,,225000.0
129994,Consumer loans,7115.445,85815.0,67815.0,18000.0,85815.0
229475,Revolving loans,,0.0,0.0,,
130187,Consumer loans,7505.55,41310.0,36810.0,4500.0,41310.0
230999,Cash loans,40815.54,1215000.0,1391418.0,,1215000.0
356433,Revolving loans,,0.0,0.0,,
297350,Consumer loans,5158.665,29880.0,25078.5,5985.0,29880.0
379488,Revolving loans,4500.0,0.0,135000.0,,
341373,Consumer loans,12636.225,116748.0,113737.5,11677.5,116748.0
187174,Cash loans,25755.075,225000.0,239850.0,0.0,225000.0
103777,Cash loans,9660.6,135000.0,135000.0,0.0,135000.0
148642,Consumer loans,3228.12,24831.0,15957.0,11331.0,24831.0
348375,Cash loans,48802.95,900000.0,965340.0,,900000.0
416588,Cash loans,,0.0,0.0,,
409631,Cash loans,,0.0,0.0,,
162118,Consumer loans,6326.055,51192.27,55696.77,0.0,51192.27
396656,Consumer loans,5611.14,66555.0,48415.5,22500.0,66555.0
402319,Consumer loans,6814.305,62955.0,61335.0,6295.5,62955.0
100736,Consumer loans,6823.8,37966.5,33466.5,4500.0,37966.5
180982,Revolving loans,10125.0,0.0,202500.0,,
413504,Cash loans,6190.335,45000.0,54738.0,0.0,45000.0
113815,Cash loans,20251.8,225000.0,254700.0,,225000.0
242470,Consumer loans,4086.855,47205.0,50895.0,4720.5,47205.0
125812,Consumer loans,24136.515,125505.0,132133.5,0.0,125505.0
359447,Cash loans,32895.0,1125000.0,1125000.0,,1125000.0
379687,Cash loans,35613.0,1350000.0,1350000.0,,1350000.0
438881,Cash loans,15044.355,315000.0,383193.0,,315000.0
196440,Consumer loans,13208.175,121410.0,118885.5,12141.0,121410.0
255939,Consumer loans,22942.8,115011.0,123363.0,0.0,115011.0
399823,Revolving loans,6750.0,135000.0,135000.0,,135000.0
144107,Cash loans,,0.0,0.0,,
430057,Consumer loans,8030.7,80316.0,72283.5,8032.5,80316.0
398161,Consumer loans,4520.115,45166.5,40648.5,4518.0,45166.5
199253,Consumer loans,5656.05,44955.0,52074.0,0.0,44955.0
331681,Consumer loans,25543.035,138631.5,144580.5,0.0,138631.5
380863,Consumer loans,14925.6,98910.0,83304.0,19782.0,98910.0
178549,Cash loans,,0.0,0.0,,
306307,Cash loans,58135.095,544500.0,566064.0,,544500.0
253661,Cash loans,29571.84,630000.0,694863.0,,630000.0
180721,Revolving loans,6750.0,0.0,180000.0,,
273434,Revolving loans,4500.0,90000.0,90000.0,,90000.0
214493,Consumer loans,7664.4,62950.5,68490.0,0.0,62950.5
209963,Consumer loans,6189.12,35001.0,33061.5,3501.0,35001.0
231471,Consumer loans,6121.53,29061.0,30501.0,0.0,29061.0
275372,Consumer loans,28978.2,306000.0,306000.0,0.0,306000.0
354552,Consumer loans,10458.495,65614.14,52110.0,13504.14,65614.14
359516,Consumer loans,8149.23,155191.5,155191.5,0.0,155191.5
311750,Consumer loans,9216.18,157995.0,178366.5,0.0,157995.0
108479,Cash loans,46053.0,1575000.0,1575000.0,,1575000.0
186744,Cash loans,,0.0,0.0,,
312488,Consumer loans,13293.135,103936.5,113085.0,0.0,103936.5
261915,Cash loans,,0.0,0.0,,
112028,Revolving loans,45000.0,0.0,900000.0,,
302726,Cash loans,26632.71,463500.0,463500.0,,463500.0
437450,Consumer loans,3569.13,32976.0,32125.5,3298.5,32976.0
448669,Revolving loans,20250.0,405000.0,405000.0,,405000.0
289810,Cash loans,,0.0,0.0,,
395243,Revolving loans,5625.0,0.0,112500.0,,
203168,Consumer loans,13674.87,67671.0,66505.5,4500.0,67671.0
336861,Cash loans,24541.56,315000.0,349929.0,0.0,315000.0
250208,Cash loans,,0.0,0.0,,
307909,Consumer loans,5133.33,24255.0,27054.0,0.0,24255.0
413340,Cash loans,,0.0,0.0,,
432720,Revolving loans,5625.0,0.0,112500.0,,
450600,Consumer loans,5302.035,30964.5,27774.0,4500.0,30964.5
323239,Consumer loans,11890.035,260743.5,260743.5,0.0,260743.5
281904,Consumer loans,4198.365,34762.5,38205.0,0.0,34762.5
319985,Cash loans,,0.0,0.0,,
103501,Cash loans,31026.42,450000.0,592560.0,,450000.0
398199,Consumer loans,8406.675,49725.0,53005.5,0.0,49725.0
452346,Cash loans,37633.05,360000.0,376632.0,,360000.0
191121,Consumer loans,,107406.0,107406.0,,107406.0
210267,Consumer loans,6293.925,44977.5,33039.0,13495.5,44977.5
341619,Cash loans,,0.0,0.0,,
234599,Revolving loans,,0.0,0.0,,
118285,Consumer loans,1650.33,15246.0,14854.5,1525.5,15246.0
132073,Consumer loans,21661.47,197955.0,214938.0,0.0,197955.0
208159,Consumer loans,3686.625,44239.5,38929.5,5310.0,44239.5
372502,Consumer loans,9187.92,107050.5,124006.5,0.0,107050.5
120354,Consumer loans,4491.855,30411.0,27621.0,4500.0,30411.0
243187,Cash loans,32856.48,274500.0,289354.5,,274500.0
180117,Consumer loans,,74205.0,74205.0,0.0,74205.0
177342,Cash loans,21569.22,202500.0,215865.0,,202500.0
391407,Cash loans,,0.0,0.0,,
201214,Consumer loans,12504.375,100246.5,105309.0,4995.0,100246.5
360300,Consumer loans,8093.79,202320.0,182088.0,20232.0,202320.0
334610,Revolving loans,,0.0,0.0,,
359364,Cash loans,,0.0,0.0,,
153022,Cash loans,30227.805,225000.0,254700.0,,225000.0
171903,Cash loans,,0.0,0.0,,
251184,Consumer loans,10084.815,52573.5,56736.0,0.0,52573.5
331154,Cash loans,54325.215,1260000.0,1369773.0,,1260000.0
126535,Cash loans,66864.96,1129500.0,1195101.0,,1129500.0
268744,Consumer loans,7985.43,62262.0,68427.0,0.0,62262.0
328310,Revolving loans,36000.0,0.0,720000.0,,
325086,Consumer loans,9897.93,150975.0,150975.0,0.0,150975.0
149201,Consumer loans,,77535.0,77535.0,0.0,77535.0
266646,Consumer loans,5612.355,61785.0,55606.5,6178.5,61785.0
156342,Revolving loans,,0.0,0.0,,
230627,Revolving loans,2250.0,45000.0,45000.0,,45000.0
350643,Cash loans,25450.83,121500.0,125509.5,,121500.0
433477,Revolving loans,,0.0,0.0,,
350371,Consumer loans,8998.605,89995.5,80995.5,9000.0,89995.5
393607,Consumer loans,13006.845,285507.0,285507.0,0.0,285507.0
274356,Cash loans,14788.8,270000.0,270000.0,,270000.0
337977,Consumer loans,3631.185,29205.0,26284.5,2920.5,29205.0
272588,Consumer loans,5521.77,73525.5,73525.5,0.0,73525.5
307664,Consumer loans,5739.84,102258.0,123853.5,0.0,102258.0
332374,Consumer loans,8524.215,62932.5,76306.5,0.0,62932.5
154443,Cash loans,26156.97,135000.0,139455.0,,135000.0
384142,Revolving loans,,0.0,0.0,,
363354,Consumer loans,10644.525,136444.5,109174.5,27270.0,136444.5
391880,Consumer loans,6864.795,68656.5,61789.5,6867.0,68656.5
397423,Revolving loans,,0.0,0.0,,
442506,Consumer loans,3984.84,44955.0,59197.5,0.0,44955.0
313135,Consumer loans,29337.93,152518.5,143244.0,15255.0,152518.5
351231,Consumer loans,22869.36,107100.0,125145.0,0.0,107100.0
163796,Consumer loans,7933.5,157383.0,175171.5,0.0,157383.0
109284,Cash loans,,0.0,0.0,,
409366,Cash loans,48950.685,1215000.0,1320849.0,,1215000.0
266412,Consumer loans,3469.32,27400.5,28935.0,4500.0,27400.5
224043,Consumer loans,14315.625,317772.0,317772.0,0.0,317772.0
327866,Revolving loans,22500.0,0.0,450000.0,,
230233,Consumer loans,14380.65,143550.0,106681.5,45000.0,143550.0
443749,Cash loans,24100.245,265500.0,345474.0,,265500.0
413067,Consumer loans,8058.96,81900.0,81900.0,0.0,81900.0
347973,Cash loans,,0.0,0.0,,
291346,Cash loans,31228.56,270000.0,319216.5,,270000.0
257243,Revolving loans,,0.0,0.0,,
413426,Revolving loans,2250.0,45000.0,45000.0,,45000.0
184382,Cash loans,16406.73,135000.0,143910.0,,135000.0
160191,Cash loans,66032.46,1228500.0,1299852.0,,1228500.0
223093,Cash loans,9913.275,112500.0,123637.5,,112500.0
355351,Cash loans,,0.0,0.0,,
414649,Cash loans,34960.05,675000.0,732915.0,,675000.0
423497,Revolving loans,29250.0,0.0,585000.0,,
191485,Cash loans,,0.0,0.0,,
211437,Consumer loans,66328.875,663358.5,597019.5,66339.0,663358.5
300792,Consumer loans,5970.195,44050.5,42813.0,4500.0,44050.5
262037,Consumer loans,7486.965,144900.0,144900.0,0.0,144900.0
146042,Consumer loans,2363.94,18854.595,20718.0,4.095,18854.595
112041,Consumer loans,12141.99,121410.0,109269.0,12141.0,121410.0
427618,Revolving loans,45000.0,900000.0,900000.0,,900000.0
406437,Cash loans,,0.0,0.0,,
381530,Consumer loans,10504.44,96709.5,108405.0,0.0,96709.5
213135,Consumer loans,10170.495,43560.0,35698.5,9000.0,43560.0
420986,Consumer loans,10108.89,93222.0,103068.0,0.0,93222.0
346229,Cash loans,9499.5,90000.0,90000.0,0.0,90000.0
373929,Cash loans,14651.955,112500.0,136044.0,,112500.0
117037,Revolving loans,22500.0,0.0,450000.0,,
186251,Cash loans,,0.0,0.0,,
148394,Cash loans,23496.705,225000.0,239850.0,,225000.0
223696,Consumer loans,5868.045,27531.0,22023.0,5508.0,27531.0
297283,Consumer loans,4560.93,39519.0,39082.5,3955.5,39519.0
402767,Cash loans,17426.25,225000.0,225000.0,,225000.0
347015,Consumer loans,6023.97,33660.0,31891.5,3366.0,33660.0
191799,Cash loans,,0.0,0.0,,
226684,Cash loans,19260.99,495000.0,593010.0,,495000.0
118419,Cash loans,,0.0,0.0,,
290385,Cash loans,,0.0,0.0,,
257780,Cash loans,,0.0,0.0,,
364399,Consumer loans,15852.825,127980.0,127980.0,0.0,127980.0
171938,Cash loans,23763.24,481500.0,557770.5,,481500.0
336403,Consumer loans,3702.645,30843.0,27756.0,3087.0,30843.0
196532,Revolving loans,0.0,0.0,0.0,,0.0
424398,Consumer loans,19954.71,179955.0,176278.5,18000.0,179955.0
221056,Consumer loans,10798.92,108000.0,97200.0,10800.0,108000.0
152245,Cash loans,,0.0,0.0,,
164946,Cash loans,12437.505,157500.0,178290.0,,157500.0
152871,Cash loans,21518.235,112500.0,116212.5,,112500.0
455411,Consumer loans,9105.615,62955.0,49455.0,13500.0,62955.0
350090,Consumer loans,8458.02,223875.0,223875.0,0.0,223875.0
179637,Cash loans,9349.515,135000.0,152820.0,,135000.0
389395,Cash loans,,0.0,0.0,,
413731,Cash loans,,0.0,0.0,,
218706,Consumer loans,20006.955,386982.0,386982.0,0.0,386982.0
133887,Cash loans,38263.5,900000.0,900000.0,,900000.0
265145,Consumer loans,8532.0,92470.5,83223.0,9247.5,92470.5
364421,Cash loans,41950.17,229500.0,235710.0,,229500.0
293705,Cash loans,5371.335,45000.0,53802.0,,45000.0
198887,Consumer loans,6057.675,23625.0,21262.5,2362.5,23625.0
287514,Cash loans,7503.75,67500.0,71955.0,,67500.0
422443,Revolving loans,6750.0,135000.0,135000.0,,135000.0
432293,Consumer loans,3707.37,32641.02,32641.02,0.0,32641.02
330425,Consumer loans,3470.985,74151.0,74151.0,0.0,74151.0
152945,Consumer loans,28225.89,134955.0,150723.0,0.0,134955.0
155349,Cash loans,34128.0,1350000.0,1350000.0,,1350000.0
258029,Cash loans,33249.735,900000.0,1030680.0,,900000.0
341202,Consumer loans,25780.5,191250.0,191250.0,0.0,191250.0
159831,Revolving loans,6750.0,135000.0,135000.0,,135000.0
