TARGET_B,ID,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U
1,42686,20.0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,11,18,16,4,7,6,0,28,,82400.0,63,46780.0,0,1,0,0,0,0,0,0
0,10895,,2,10,0,2,25.0,22.5,13.1,,18,65,20,37,65,4,4,18,0,28,72.0,75000.0,40,46780.0,0,0,0,0,0,0,1,0
1,42689,4.0,7,7,4,4,5.0,3.86,3.86,3.5,21,34,12,29,30,6,15,13,1,29,,71100.0,51,0.0,0,0,0,0,0,1,0,0
1,42724,25.0,2,3,0,1,17.0,12.0,9.67,,26,52,11,24,34,4,4,11,0,30,61.0,44000.0,17,38632.0,0,0,0,0,0,1,1,0
1,42937,20.0,2,7,1,2,20.0,20.0,15.57,20.0,16,104,15,35,60,6,15,21,0,46,50.0,94400.0,37,38632.0,0,0,0,0,0,0,1,0
0,42791,,3,11,1,7,15.0,11.67,9.27,10.0,18,107,14,25,47,6,12,22,1,28,,123100.0,45,49147.0,0,0,0,0,1,0,0,0
1,42776,16.0,3,3,3,3,17.0,14.0,14.0,14.0,17,33,12,30,28,6,14,12,0,23,,138500.0,39,49147.0,0,0,0,0,0,0,1,0
1,42778,10.0,1,4,0,0,15.0,15.0,10.0,,26,44,9,29,34,4,4,14,0,33,41.0,73100.0,48,49147.0,0,0,0,0,0,1,0,0
0,42856,,1,4,1,3,30.0,30.0,20.0,30.0,19,88,13,23,46,6,10,17,0,31,64.0,50400.0,24,25380.0,0,0,0,0,0,0,1,0
1,42878,10.0,4,8,3,4,10.0,7.25,6.13,6.33,19,41,13,33,37,6,16,15,1,29,75.0,59500.0,44,38261.0,0,0,0,0,0,0,0,0
0,42931,,2,14,0,7,26.0,26.0,14.86,,17,110,14,36,76,6,6,30,1,23,69.0,108100.0,44,53324.0,0,0,0,0,0,1,0,0
0,42907,,2,2,2,2,15.0,10.0,10.0,10.0,24,32,10,25,23,4,10,9,0,23,39.0,159800.0,64,53324.0,0,0,0,0,0,1,0,0
1,42913,5.0,5,10,3,5,15.0,9.4,7.2,10.0,16,56,13,33,50,6,16,19,1,28,51.0,95000.0,47,53324.0,0,0,0,0,0,0,1,0
0,42940,,3,9,3,7,11.0,10.33,9.22,10.33,21,53,12,22,29,5,10,12,1,34,75.0,353000.0,42,174305.0,0,0,0,0,1,0,0,0
1,43492,12.0,2,12,1,10,13.0,12.0,7.0,11.0,18,109,14,29,51,6,13,23,1,18,,66500.0,51,0.0,0,0,0,0,1,1,0,0
0,42983,,3,7,2,4,21.0,22.0,19.14,22.5,16,53,13,33,43,6,17,19,1,28,76.0,123500.0,55,50351.0,0,0,0,0,1,0,1,0
1,42997,7.0,5,16,1,6,7.0,7.4,6.56,7.0,19,77,7,27,51,3,13,21,1,23,79.0,156700.0,39,52313.0,0,0,0,0,1,0,0,0
1,43013,20.0,1,5,0,4,20.0,20.0,12.4,,19,93,11,22,50,4,4,18,0,49,75.0,69700.0,26,35119.0,0,0,0,0,0,1,0,0
0,43011,,7,11,4,6,20.0,14.57,14.45,13.0,16,89,14,35,56,6,16,22,0,49,61.0,78300.0,18,35119.0,0,0,0,0,0,0,1,0
1,70144,15.0,3,12,0,6,21.0,17.0,13.58,,20,115,13,34,74,6,6,29,1,21,80.0,58500.0,34,39015.0,0,0,0,0,1,1,0,0
1,43020,15.0,1,1,1,1,15.0,15.0,15.0,15.0,24,24,7,17,15,3,7,6,0,28,,73600.0,48,0.0,0,0,0,1,0,1,0,0
0,43071,,2,11,2,8,11.0,11.0,8.45,11.0,19,86,13,24,42,6,12,19,1,37,45.0,70800.0,42,0.0,0,0,0,0,0,0,0,0
1,190108,5.0,5,6,4,4,8.0,6.4,6.0,6.25,17,33,4,11,12,2,6,6,1,28,,99500.0,62,0.0,1,0,0,0,0,1,0,0
0,189309,,5,18,1,5,1.0,14.0,8.22,20.0,4,64,14,35,53,6,17,21,1,28,73.0,71400.0,44,41061.0,0,0,0,0,0,1,0,0
0,43165,,1,8,1,4,30.0,30.0,17.13,30.0,25,77,11,33,57,6,17,23,0,28,74.0,92500.0,51,41061.0,0,0,0,0,0,0,1,0
0,43187,,3,9,0,2,20.0,3.67,5.11,,18,51,13,34,40,6,6,17,0,23,68.0,173000.0,61,50021.0,0,0,0,0,0,0,0,0
0,69455,,3,16,3,12,100.0,56.67,18.31,56.67,18,112,9,21,59,4,12,25,1,35,86.0,52400.0,31,50021.0,0,0,0,0,1,0,1,0
1,43235,15.0,2,5,1,4,16.0,15.0,12.8,16.0,21,64,12,30,47,6,14,18,0,28,,63900.0,51,0.0,0,0,0,0,0,1,0,1
1,43226,20.0,2,2,2,2,20.0,15.0,15.0,15.0,22,29,10,23,22,4,10,9,0,28,75.0,76400.0,44,37377.0,0,0,0,0,0,0,1,0
0,43232,,4,5,3,3,5.0,10.25,10.6,9.0,17,44,12,30,36,6,15,15,0,33,83.0,40800.0,49,37377.0,0,0,0,0,0,0,0,0
1,190408,7.0,3,10,2,6,10.0,8.33,6.6,10.0,19,110,4,12,36,2,6,17,1,28,66.0,71300.0,45,0.0,1,0,0,0,0,1,0,1
1,43010,25.0,2,4,1,1,25.0,20.0,17.0,25.0,22,65,15,35,46,6,15,15,0,42,52.0,56000.0,31,0.0,0,0,0,0,0,0,0,0
1,128975,15.0,7,15,5,7,11.0,9.29,8.27,9.4,16,56,15,36,52,6,17,20,1,18,37.0,0.0,45,0.0,0,0,0,0,0,0,1,0
0,43549,,1,4,0,1,15.0,15.0,11.75,,18,56,11,28,39,5,5,15,0,10,,0.0,0,0.0,0,0,0,0,0,1,1,0
1,187417,45.0,3,3,2,2,10.0,10.67,10.67,10.0,16,23,5,9,8,1,3,3,0,10,,0.0,0,0.0,1,0,0,0,0,1,1,0
1,43101,10.0,4,19,2,9,15.0,18.25,19.0,18.0,16,109,9,24,62,4,13,27,1,23,48.0,237900.0,38,0.0,0,0,0,0,1,1,0,0
1,43086,20.0,3,3,2,2,7.0,7.33,7.33,6.0,17,24,12,23,21,6,11,9,0,26,72.0,79500.0,28,0.0,0,0,0,1,0,1,0,0
1,43119,9.0,3,4,2,2,6.0,6.33,6.25,4.5,17,28,13,26,26,6,12,10,0,28,,84500.0,37,73831.0,0,0,0,0,0,1,0,0
0,43137,,3,8,0,3,10.0,10.0,9.13,,16,72,15,34,52,5,5,19,0,23,57.0,150700.0,47,0.0,0,0,0,0,0,1,0,1
1,43126,5.0,7,8,5,5,5.0,4.86,4.88,4.6,16,32,13,30,29,6,14,12,1,28,48.0,84500.0,37,0.0,0,0,0,0,0,1,0,0
0,4869,,4,10,4,4,10.0,12.0,13.3,12.0,9,114,28,47,64,8,17,18,1,23,77.0,385400.0,63,0.0,0,0,0,0,0,1,0,0
1,43052,5.0,4,9,3,5,15.0,10.0,8.11,10.0,18,64,7,27,41,4,13,17,0,23,43.0,203800.0,51,0.0,0,0,0,0,0,1,0,0
1,43333,5.0,5,9,3,6,5.0,4.6,4.11,4.33,17,50,13,31,38,6,14,15,1,26,72.0,72500.0,36,0.0,0,0,0,0,1,1,0,0
1,43321,25.0,1,1,1,1,25.0,25.0,25.0,25.0,21,21,12,19,17,4,7,6,0,23,74.0,145200.0,52,0.0,0,0,0,1,0,1,0,1
0,43397,,5,6,4,5,10.0,8.6,8.0,10.0,21,28,12,26,26,6,14,12,1,40,62.0,88400.0,30,0.0,0,0,0,0,0,1,1,0
1,42970,3.0,6,14,5,9,4.0,4.5,4.43,4.4,16,65,9,25,42,5,15,19,1,37,,88400.0,50,0.0,0,0,0,0,0,1,1,0
1,43001,15.0,1,1,0,0,15.0,15.0,15.0,,15,15,7,9,9,2,2,3,0,28,,116700.0,37,0.0,1,0,0,0,0,1,0,0
0,43311,,2,4,1,2,20.0,15.5,9.75,11.0,15,52,10,23,29,3,8,10,0,37,23.0,50200.0,0,0.0,1,0,0,0,0,1,1,0
1,43066,15.0,2,4,0,2,15.0,13.0,9.5,,18,53,12,31,38,6,6,16,0,40,45.0,154400.0,32,0.0,0,0,0,0,0,1,1,0
1,43559,2.0,4,30,1,15,5.0,4.5,3.57,5.0,16,130,12,30,73,5,13,30,1,42,84.0,132200.0,34,73930.0,0,0,0,0,1,1,1,0
0,43562,,1,2,1,1,10.0,15.0,12.5,15.0,18,21,14,22,19,6,10,8,0,18,41.0,76900.0,32,43692.0,0,0,0,1,0,0,1,0
1,43564,20.0,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,15,3,7,6,0,28,52.0,116500.0,49,43692.0,0,0,0,1,0,0,1,0
0,126195,,1,1,0,0,20.0,20.0,20.0,,15,15,10,14,12,5,5,6,0,15,47.0,87400.0,10,43692.0,0,1,0,0,0,0,0,0
0,43662,,5,9,1,3,15.0,15.0,14.56,15.0,17,57,14,36,49,6,17,20,0,28,37.0,62000.0,44,34491.0,0,0,0,0,0,0,1,0
1,43663,10.0,6,18,4,7,3.0,8.33,6.39,7.5,15,69,8,19,38,4,12,15,0,33,17.0,62000.0,33,34491.0,0,0,0,0,0,0,0,0
0,185505,,3,21,2,13,10.0,10.0,9.43,10.0,6,128,30,51,97,8,18,38,1,33,,64100.0,36,0.0,0,0,0,0,1,1,0,0
1,2809,25.0,2,13,2,11,10.0,13.5,10.46,13.5,17,130,22,32,69,9,13,29,1,24,29.0,121900.0,43,54028.0,0,0,0,0,0,0,0,0
1,43674,10.0,2,14,0,10,10.0,10.0,5.71,,17,130,6,17,38,2,2,13,1,29,,88800.0,53,0.0,0,0,0,0,1,1,0,0
0,43748,,1,6,0,2,25.0,25.0,34.17,,25,110,5,13,38,2,2,19,0,28,,88800.0,34,0.0,1,0,0,0,0,1,0,0
0,43764,,4,10,3,8,12.0,13.5,14.7,14.67,17,69,15,36,60,6,17,23,1,26,74.0,91200.0,48,50162.0,0,0,0,0,1,0,1,0
1,11348,5.0,2,12,1,5,17.0,12.5,12.17,17.0,17,76,35,54,99,11,20,28,1,26,,91200.0,48,0.0,0,0,0,0,0,1,1,0
0,43762,,4,7,2,3,12.0,14.0,10.86,11.0,16,65,15,34,47,6,14,16,0,26,82.0,79800.0,40,50162.0,0,0,0,0,0,0,1,0
1,43781,10.0,3,8,2,5,5.0,8.33,6.13,8.0,16,77,14,25,46,5,9,15,1,26,67.0,106900.0,31,51488.0,0,0,0,0,1,0,1,0
1,43802,6.0,6,24,4,10,6.0,6.5,8.96,6.5,15,81,15,36,74,6,17,26,1,33,78.0,75600.0,53,42230.0,0,0,0,0,1,0,0,0
1,43799,20.0,2,6,1,2,20.0,16.0,13.17,20.0,17,76,13,33,51,6,15,19,0,40,39.0,104400.0,35,42230.0,0,0,0,0,0,0,0,0
0,43862,,5,27,2,12,12.0,10.4,5.63,10.0,18,127,13,35,82,6,17,34,1,29,,80100.0,0,42155.0,0,0,0,0,1,0,0,0
1,2235,12.0,6,17,5,9,25.0,16.67,10.47,16.0,6,69,26,47,76,11,22,29,1,29,65.0,87800.0,53,42155.0,0,0,0,0,1,0,1,0
0,6064,,2,13,1,4,20.0,15.0,12.31,20.0,4,119,26,39,74,4,9,13,1,30,,72600.0,47,39689.0,0,0,0,0,0,0,1,0
1,43884,5.0,5,21,4,9,3.0,6.0,5.29,5.75,18,111,10,27,67,5,15,28,1,33,65.0,64500.0,57,39689.0,0,0,0,0,1,0,1,0
1,6403,10.0,3,26,3,10,10.0,10.0,10.12,10.0,4,118,37,57,126,6,15,30,1,27,70.0,67700.0,24,50359.0,0,0,0,0,0,0,1,0
0,43952,,2,6,1,5,18.0,17.0,11.0,16.0,26,93,9,28,50,4,12,20,1,27,76.0,86500.0,34,50359.0,0,0,0,0,0,0,0,0
1,43949,6.0,7,14,2,4,5.0,6.0,6.71,8.0,16,86,14,34,63,6,15,23,1,28,78.0,88100.0,42,50359.0,0,0,0,0,0,0,1,0
1,43927,25.0,1,2,1,2,20.0,20.0,15.0,20.0,20,35,10,22,21,4,9,9,0,27,47.0,86500.0,34,50359.0,0,0,0,0,0,0,1,0
1,44009,20.0,1,8,1,3,20.0,20.0,9.38,20.0,18,81,13,31,53,6,14,21,1,18,86.0,108600.0,28,51648.0,0,0,0,0,0,0,0,0
1,43998,22.0,3,4,0,0,25.0,19.67,16.75,,18,44,15,32,35,6,6,13,0,28,76.0,76800.0,31,51648.0,0,0,0,0,0,0,1,0
0,43981,,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,18,39.0,72600.0,35,51648.0,0,1,0,0,0,1,0,0
1,13288,20.0,6,10,5,6,20.0,17.0,15.3,19.0,8,41,29,48,56,6,16,16,1,28,48.0,89600.0,48,57365.0,0,0,0,0,1,0,0,0
1,44060,100.0,2,5,1,2,30.0,27.5,28.0,25.0,26,68,10,31,51,5,15,20,0,28,78.0,89600.0,48,0.0,0,0,0,0,0,1,1,0
0,44091,,5,8,3,5,9.0,9.2,7.5,9.0,19,75,11,28,45,5,13,18,0,23,73.0,114300.0,40,50000.0,0,0,0,0,0,0,0,0
0,44121,,2,30,2,17,10.0,10.0,10.23,10.0,21,130,10,28,79,4,12,31,1,28,85.0,66000.0,37,35963.0,0,0,0,0,0,0,1,0
0,190119,,3,4,2,3,15.0,12.0,10.25,13.0,15,40,4,12,13,2,6,7,0,23,,131800.0,46,0.0,1,0,0,0,0,1,0,0
1,44154,30.0,1,2,0,1,20.0,20.0,15.0,,26,53,10,24,32,4,4,12,0,24,55.0,138200.0,39,0.0,0,0,0,0,0,1,0,0
1,43974,5.0,6,11,4,7,6.0,4.67,3.82,4.25,18,63,12,32,45,6,16,19,1,18,51.0,186900.0,28,82900.0,0,0,0,0,0,0,1,0
0,42238,,3,20,2,12,9.0,7.67,22.8,7.0,18,111,14,30,66,5,12,25,1,50,,98900.0,30,0.0,0,0,0,0,1,1,0,1
1,44243,20.0,2,6,0,3,14.0,16.0,12.67,,18,68,13,30,48,6,6,18,1,23,81.0,160300.0,49,50864.0,0,0,0,0,0,1,0,0
0,44287,,10,11,6,6,5.0,5.5,5.45,5.83,17,35,13,30,29,6,15,13,1,37,,55800.0,43,0.0,0,0,0,0,0,1,0,0
1,6443,20.0,1,13,1,3,25.0,25.0,14.69,25.0,21,93,24,43,85,6,15,18,0,37,72.0,59500.0,46,37481.0,0,0,0,0,0,0,1,0
1,591,25.0,5,12,4,6,20.0,29.0,26.25,28.25,16,109,28,48,108,11,22,43,1,37,80.0,71100.0,58,37481.0,0,0,0,0,0,0,1,0
0,44303,,4,17,3,13,10.0,9.5,7.82,9.33,20,110,13,32,73,6,17,29,1,29,72.0,60400.0,61,37481.0,0,0,0,0,1,1,1,0
1,190727,11.0,3,15,2,8,11.0,9.0,6.93,8.0,26,98,9,27,59,4,13,25,1,0,80.0,65500.0,40,37481.0,0,0,0,0,0,1,0,0
0,190090,,4,5,3,4,15.0,13.0,12.8,13.33,18,33,4,11,11,2,6,6,1,37,,66700.0,23,0.0,1,0,0,0,0,1,0,1
1,44370,5.0,5,18,4,13,5.0,5.0,4.44,5.0,15,128,10,30,62,5,14,29,1,29,82.0,122600.0,60,45651.0,0,0,0,0,1,0,0,0
1,427,10.0,3,11,3,5,10.0,10.0,9.55,10.0,18,80,15,35,59,6,17,25,0,28,,70900.0,39,0.0,0,0,0,0,0,1,1,0
1,5546,10.0,3,18,1,9,10.0,11.67,9.44,10.0,18,111,13,34,77,7,17,33,1,28,78.0,71700.0,51,0.0,0,0,0,0,0,1,0,0
1,44351,35.0,1,5,0,2,20.0,20.0,9.4,,19,66,15,31,48,6,6,17,0,29,79.0,94800.0,53,45651.0,0,0,0,0,0,0,1,0
1,44336,15.0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,29,32.0,94800.0,53,45651.0,0,1,0,0,0,0,0,0
0,44383,,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,41,37.0,44200.0,29,34101.0,0,1,0,0,0,1,1,0
0,44395,,4,12,2,5,13.0,12.0,8.92,11.5,18,63,13,35,53,6,17,21,1,41,71.0,58300.0,37,0.0,0,0,0,0,0,0,0,0
1,44406,10.0,5,16,3,6,10.0,6.0,4.63,5.0,17,122,13,35,63,6,17,27,1,28,58.0,94500.0,47,35641.0,0,0,0,0,0,0,0,0
0,44418,,4,19,3,15,5.0,5.0,3.89,5.0,16,127,12,30,69,5,13,28,1,36,75.0,66600.0,42,41687.0,0,0,0,0,1,0,1,0
1,44410,8.0,4,11,1,3,10.0,8.5,6.91,9.0,15,54,7,23,32,4,13,15,1,36,72.0,56500.0,48,41687.0,0,0,0,0,0,0,1,0
1,44419,2.0,3,10,1,4,6.0,14.67,9.6,13.0,15,52,18,34,37,7,15,16,0,28,,72600.0,56,0.0,0,0,0,0,0,1,0,0
1,44433,10.0,4,6,1,2,15.0,13.5,11.0,10.0,17,64,12,33,50,5,15,18,0,28,74.0,60600.0,52,39772.0,0,0,0,0,0,0,1,0
0,44431,,1,2,1,1,15.0,15.0,12.5,15.0,16,40,10,25,26,4,10,10,0,29,51.0,63100.0,61,39772.0,0,0,0,0,0,0,1,0
0,44442,,6,19,3,7,10.0,10.0,9.53,10.0,19,119,13,35,69,6,17,31,1,45,59.0,57400.0,45,34010.0,0,0,0,0,0,0,1,0
0,44441,,4,14,1,4,16.0,15.0,10.5,15.0,18,67,13,34,57,6,17,23,1,45,,62700.0,45,34010.0,0,0,0,0,1,0,0,0
0,44464,,2,22,1,12,10.0,10.0,3.82,10.0,22,102,12,22,54,6,10,24,1,37,73.0,45300.0,62,0.0,0,0,0,0,1,0,1,0
0,44491,,5,5,2,2,10.0,10.4,10.4,10.0,18,32,12,28,26,6,14,12,0,36,52.0,56500.0,47,31388.0,0,0,0,0,0,0,0,0
0,36963,,2,6,2,4,15.0,10.0,5.83,10.0,24,68,6,15,26,4,9,12,0,34,,81300.0,47,0.0,0,0,0,0,0,1,0,1
1,44500,5.0,7,16,4,7,8.0,9.0,7.59,8.0,16,89,15,36,64,6,16,24,1,48,52.0,68600.0,49,30640.0,0,0,0,0,0,0,0,0
0,44499,,5,14,2,7,12.0,12.0,9.29,11.0,18,88,14,35,61,6,17,25,1,48,58.0,58400.0,48,30640.0,0,0,0,0,1,0,0,0
0,44505,,3,3,1,1,15.0,8.33,8.33,5.0,15,29,11,22,21,4,9,8,0,37,,65900.0,36,37418.0,0,0,0,0,0,0,1,0
0,187561,,3,4,2,3,20.0,10.67,9.25,12.5,16,41,6,14,17,2,6,7,0,37,,66700.0,43,0.0,1,0,0,0,0,1,1,0
1,13796,20.0,4,9,2,4,16.0,11.0,9.67,8.0,16,45,26,45,57,7,17,20,1,41,,65600.0,52,0.0,0,0,0,0,1,0,1,0
1,44582,5.0,8,28,6,17,3.0,4.38,3.36,3.67,15,130,13,34,69,6,17,31,1,41,78.0,42700.0,57,36654.0,0,0,0,0,1,0,1,0
0,44593,,2,2,1,1,15.0,10.0,10.0,5.0,18,24,12,23,20,6,11,9,0,37,,68700.0,49,37451.0,0,0,0,1,0,1,1,0
1,44634,10.0,4,7,3,4,10.0,10.0,7.29,10.0,17,88,13,24,46,6,11,16,1,26,60.0,71000.0,34,53722.0,0,0,0,0,0,0,1,0
1,44657,5.0,7,15,5,8,5.0,4.14,4.0,4.2,17,81,13,26,52,6,13,19,1,39,55.0,58300.0,32,37323.0,0,0,0,0,0,0,1,0
1,188801,15.0,4,14,3,7,5.0,10.75,8.64,10.67,5,67,17,35,56,8,17,23,1,28,,57700.0,43,35075.0,0,0,0,0,0,1,0,1
1,44715,12.0,1,16,0,10,10.0,10.0,7.19,,17,110,12,25,52,5,5,23,1,28,71.0,64600.0,55,39302.0,0,0,0,0,0,0,0,0
1,44705,15.0,3,5,1,2,12.0,11.33,9.8,12.0,18,41,11,31,34,5,14,14,0,29,71.0,67700.0,63,39302.0,0,0,0,0,0,0,0,0
1,44765,10.0,3,12,2,8,10.0,10.0,9.25,10.0,18,107,13,34,72,6,16,31,1,29,27.0,63100.0,61,37183.0,0,0,0,0,0,0,1,0
1,187707,10.0,3,6,1,2,15.0,13.67,12.17,13.0,18,54,6,14,21,2,6,10,1,29,,63100.0,61,0.0,1,0,0,0,0,1,1,0
1,2396,5.0,2,3,1,1,10.0,7.5,8.33,10.0,18,21,16,21,21,5,7,6,0,36,,58800.0,53,0.0,0,0,0,1,0,1,0,1
0,44795,,7,27,4,16,5.0,3.0,2.67,2.5,19,129,13,30,73,6,14,29,1,48,47.0,59800.0,53,0.0,0,0,0,0,1,1,0,0
1,44800,5.0,6,25,2,10,11.0,8.5,7.32,8.0,18,98,10,32,66,5,16,28,1,37,,59900.0,47,0.0,0,0,0,0,1,1,0,1
0,44818,,5,11,2,5,15.0,14.4,10.18,17.5,20,75,15,34,54,6,15,22,1,41,70.0,54900.0,43,36928.0,0,0,0,0,1,0,1,0
1,44817,5.0,8,14,6,11,5.0,3.75,3.36,3.67,18,64,14,33,47,6,16,19,1,41,79.0,53400.0,43,36928.0,0,0,0,0,1,0,0,0
1,40605,5.0,4,13,2,7,5.0,5.25,4.92,5.5,15,123,11,29,57,5,12,25,1,23,65.0,54900.0,36,36928.0,0,0,0,0,0,0,0,0
1,44847,10.0,4,13,1,7,10.0,8.5,9.77,7.0,15,119,15,32,73,6,13,26,1,36,45.0,42800.0,29,35890.0,0,0,0,0,1,0,1,0
0,44840,,4,7,1,4,100.0,67.5,56.43,60.0,19,68,15,36,56,6,17,22,0,45,62.0,72600.0,31,35890.0,0,0,0,0,0,0,1,0
1,44853,12.0,7,14,3,6,10.0,13.0,10.64,13.33,19,64,15,37,55,6,17,22,1,33,67.0,57800.0,69,39394.0,0,0,0,0,0,0,1,0
0,44893,,4,15,3,10,5.0,5.0,3.4,5.0,17,125,8,18,37,3,7,13,1,33,77.0,50900.0,52,36898.0,0,0,0,0,1,0,0,0
0,44888,,4,29,3,13,17.0,18.75,12.28,18.67,21,105,13,32,74,6,17,29,1,28,73.0,88000.0,51,0.0,0,0,0,0,0,1,1,0
0,44900,,1,5,0,3,25.0,25.0,23.0,,27,81,10,29,47,4,4,21,0,37,67.0,98800.0,60,44917.0,0,0,0,0,0,0,1,0
0,44941,,3,4,2,2,5.0,10.67,9.25,10.0,15,24,15,26,24,6,11,9,0,36,59.0,90800.0,40,39172.0,0,0,0,1,0,0,0,0
0,44922,,1,2,0,1,22.0,22.0,16.0,,26,42,9,27,29,4,4,11,0,33,46.0,57300.0,45,39172.0,0,0,0,0,0,0,0,0
0,12954,,2,12,0,1,35.0,27.5,23.42,,6,52,33,53,64,10,10,22,0,0,87.0,52100.0,0,33284.0,0,0,0,0,0,0,1,0
0,45442,,4,7,3,6,15.0,16.75,18.14,15.67,17,73,13,30,50,6,15,21,1,33,85.0,49200.0,49,0.0,0,0,0,0,0,1,0,1
1,45431,20.0,2,3,1,1,20.0,17.5,15.0,20.0,17,44,14,32,37,6,14,14,0,33,71.0,49200.0,49,33933.0,0,0,0,0,0,0,0,0
1,45503,5.0,5,15,1,6,10.0,7.0,5.13,5.0,19,105,13,34,64,6,16,26,1,33,60.0,61600.0,42,36911.0,0,0,0,0,1,0,1,0
0,45520,,2,3,0,1,20.0,15.0,11.67,,20,44,12,28,32,6,6,12,0,36,,70900.0,35,40685.0,0,0,0,0,0,1,0,0
0,45513,,3,25,3,17,11.0,11.0,11.4,11.0,15,93,11,19,43,3,7,18,1,37,,88200.0,45,0.0,1,0,0,0,0,1,0,0
1,6351,10.0,2,18,2,10,11.0,10.0,7.78,10.0,17,125,12,30,70,6,15,30,1,28,,55200.0,58,48058.0,0,0,0,0,1,0,1,0
0,69394,,1,10,1,7,15.0,15.0,6.8,15.0,21,91,6,18,45,4,10,20,1,40,74.0,55200.0,44,48058.0,0,0,0,0,0,1,1,0
1,92772,5.0,1,12,1,8,25.0,35.0,18.0,35.0,17,128,14,36,74,6,17,33,1,14,57.0,86000.0,55,48058.0,0,0,0,0,0,0,0,0
1,45666,5.0,5,5,2,2,6.0,5.6,5.6,5.5,16,32,13,27,24,6,12,10,1,33,57.0,56600.0,53,33707.0,0,0,0,0,0,0,0,0
1,11284,4.0,5,30,3,16,10.0,7.0,6.37,6.33,4,112,30,40,82,7,12,25,1,26,65.0,93400.0,52,33707.0,0,0,0,0,1,0,1,0
1,45656,27.0,2,2,1,1,30.0,27.5,27.5,30.0,16,20,14,22,18,6,10,8,0,33,54.0,56600.0,53,33707.0,0,0,0,1,0,0,1,0
0,45722,,2,21,1,12,15.0,17.5,12.33,15.0,17,122,10,25,65,4,12,26,1,36,74.0,0.0,47,0.0,0,0,0,0,1,0,0,0
0,36777,,8,12,5,6,9.0,8.0,7.92,7.8,15,41,14,33,35,6,16,15,1,20,,73900.0,46,58984.0,0,0,0,0,1,1,1,0
0,45758,,2,9,0,2,15.0,14.0,11.78,,26,64,11,32,51,5,5,21,0,20,77.0,125000.0,40,59458.0,0,0,0,0,0,0,1,0
0,45753,,8,12,6,8,8.0,6.38,6.17,5.83,24,44,11,33,38,6,17,17,1,20,35.0,107900.0,42,59458.0,0,0,0,0,1,0,1,0
0,45810,,3,8,3,7,25.0,16.67,11.88,16.67,21,100,14,31,50,6,15,23,1,28,84.0,90900.0,42,0.0,0,0,0,0,0,1,0,0
1,45808,10.0,5,19,4,9,12.0,10.4,8.58,10.5,20,113,13,34,69,6,16,27,1,20,79.0,87700.0,38,47308.0,0,0,0,0,1,0,0,0
0,45798,,3,6,2,3,15.0,14.0,11.17,15.0,17,80,13,27,51,6,12,17,0,20,17.0,87700.0,38,47308.0,0,0,0,0,0,0,0,0
1,45824,25.0,4,10,2,4,21.0,19.5,15.8,18.5,19,64,13,33,53,6,17,22,0,11,40.0,138500.0,47,77368.0,0,0,0,0,0,0,1,0
1,45878,5.0,2,6,2,5,15.0,13.0,7.67,13.0,16,81,13,23,36,5,10,17,0,33,,80000.0,0,0.0,0,0,0,0,0,1,0,0
0,12872,,7,15,5,7,5.0,5.0,4.87,5.0,16,52,20,41,55,6,17,19,0,33,,51800.0,50,34699.0,0,0,0,0,0,1,0,0
1,45873,8.0,3,13,2,5,5.0,10.0,6.54,10.0,18,130,8,24,43,4,12,18,1,33,81.0,40200.0,44,34699.0,0,0,0,0,0,0,0,0
1,45870,20.0,3,6,2,3,15.0,11.67,9.33,12.5,21,80,12,31,47,6,15,18,0,33,67.0,51800.0,39,34699.0,0,0,0,0,0,0,1,0
1,45258,5.0,3,4,1,1,10.0,10.0,10.0,10.0,15,23,14,22,19,6,10,8,0,8,52.0,51800.0,42,0.0,0,0,0,1,0,1,0,0
0,190291,,5,21,3,13,4.0,4.8,4.1,5.0,18,81,4,12,30,2,6,14,1,16,61.0,86300.0,50,0.0,1,0,0,0,0,1,0,1
1,38471,25.0,2,9,1,8,12.0,11.0,13.78,12.0,17,128,12,30,62,5,12,25,1,0,47.0,103300.0,0,58401.0,0,0,0,0,1,0,0,0
1,45338,25.0,3,8,3,5,15.0,15.0,13.13,15.0,23,87,12,32,55,6,17,24,1,16,27.0,69800.0,37,47080.0,0,0,0,0,0,0,0,0
1,45982,15.0,4,11,2,4,15.0,12.25,8.0,12.5,18,120,14,34,58,6,15,20,0,36,,60700.0,38,54367.0,0,0,0,0,0,0,0,0
