TARGET_B,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemAge,DemMedHomeValue,DemPctVeterans,DemMedIncome,StatusCat96NK_E,StatusCat96NK_F,StatusCat96NK_L,StatusCat96NK_N,StatusCat96NK_S,DemHomeOwner_U,DemGender_M,DemGender_U,DemMedIncome_Missing,DemCluster10,DemCluster44,DemCluster30,DemCluster41,DemCluster32,DemCluster47,DemCluster40,DemCluster49,DemCluster13
0,0.0953101798043249,1.1314021114911006,0.0953101798043249,0.7419373447293773,2.714694743820879,2.714694743820879,2.2082744135228043,2.714694743820879,3.0492730404820207,3.990834185852436,10,21,29,4,9,12,0,75.0,51600.0,20,31318.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0.0953101798043249,1.8082887711792652,-2.302585092994045,1.62924053973028,2.714694743820879,2.714694743820879,2.091864061678393,2.451005098112319,3.1822118404966093,4.701389043728634,9,21,50,4,4,21,1,47.0,50500.0,22,25601.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.9600947840472696,2.5726122302071057,1.1314021114911006,1.410986973710262,2.312535423847214,1.9796212063976248,2.07317192866624,1.8082887711792652,1.410986973710262,3.716008121502189,31,52,57,8,18,17,1,83.0,144200.0,52,59035.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,2.5726122302071057,1.1314021114911006,1.9600947840472696,2.714694743820879,2.6925980965432883,2.2975725511705014,2.6925980965432883,2.778819271990417,4.728272383122075,27,49,96,6,17,30,1,81.0,112500.0,54,59035.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.8082887711792652,2.89591193827178,1.1314021114911006,2.091864061678393,2.091864061678393,2.131796772013764,1.8779371654691075,2.091864061678393,3.0007198150650303,4.318820558770089,12,32,57,6,17,24,1,42.0,65600.0,47,39577.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.62924053973028,1.9600947840472696,1.410986973710262,1.62924053973028,2.312535423847214,2.3513752571634776,2.2235418856535927,2.360854001118021,3.139832617527748,3.763522997109702,12,33,34,6,16,15,1,33.0,99700.0,55,40896.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.410986973710262,0.0953101798043249,1.1314021114911006,1.9600947840472696,1.9600947840472696,1.9947003132247447,1.9600947840472696,2.778819271990417,3.7864597824528,8,18,20,4,9,10,0,69.0,69300.0,35,40896.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,2.714694743820879,1.62924053973028,2.2082744135228043,2.4069451083182885,2.340843805111136,2.024193067449357,2.388762789235098,2.89591193827178,4.478472532942134,14,33,58,6,16,23,1,79.0,71500.0,32,46679.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,2.5726122302071057,1.8082887711792652,2.2082744135228043,2.714694743820879,2.5726122302071057,2.4069451083182885,2.6693093727857797,2.778819271990417,4.455509411433685,29,50,79,12,22,32,1,57.0,98000.0,28,53513.457361167966,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.0953101798043249,1.8082887711792652,0.0953101798043249,1.410986973710262,3.0007198150650303,3.0007198150650303,2.714694743820879,3.0007198150650303,2.9496883350525844,4.206184043977636,13,33,52,6,15,19,0,55.5,76500.0,24,33556.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,1.410986973710262,1.8082887711792652,0.7419373447293773,1.1314021114911006,1.62924053973028,2.028148247292285,1.860974538249528,2.028148247292285,2.8390784635086144,4.220977213155467,12,25,40,6,12,14,0,85.0,76100.0,56,35635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,-2.302585092994045,-2.302585092994045,3.2228678461377385,3.2228678461377385,3.2228678461377385,2.8678989020441064,2.778819271990417,2.778819271990417,12,17,14,5,5,6,0,65.0,68400.0,50,35635.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.2082744135228043,3.716008121502189,1.62924053973028,3.0492730404820207,1.410986973710262,1.691939133945844,1.62924053973028,1.62924053973028,2.714694743820879,4.860587297852597,12,33,81,5,16,33,1,57.0,68400.0,28,35635.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,1.8082887711792652,0.0953101798043249,1.1314021114911006,3.095577608523707,2.5974910105351463,2.26176309847379,3.095577608523707,2.8390784635086144,3.972176928247893,15,35,44,6,15,17,1,67.0,52000.0,35,53513.457361167966,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1.8082887711792652,1.8082887711792652,1.410986973710262,1.410986973710262,2.5726122302071057,2.4362414778067194,2.4362414778067194,2.3841650799864684,2.778819271990417,3.4995332823830174,16,33,32,6,14,12,1,79.0,71900.0,41,38325.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,2.778819271990417,0.7419373447293773,2.091864061678393,2.714694743820879,2.714694743820879,2.2289385528257477,2.714694743820879,2.8390784635086144,4.455509411433685,13,35,71,6,17,26,1,65.0,79500.0,50,41426.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.9600947840472696,0.0953101798043249,1.410986973710262,3.0007198150650303,3.0007198150650303,2.8797600973015705,3.0007198150650303,3.1822118404966093,4.128745988939433,12,32,48,6,16,21,1,67.0,88000.0,45,41426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,2.4069451083182885,0.0953101798043249,1.8082887711792652,2.714694743820879,2.52011290552262,2.247072383063786,2.714694743820879,2.8390784635086144,4.345103280569283,12,32,57,6,15,22,1,39.0,193000.0,33,71429.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.1314021114911006,-2.302585092994045,0.0953101798043249,2.778819271990417,2.5726122302071057,2.344686269012681,2.6619665279224902,2.8390784635086144,3.716008121502189,10,28,30,4,4,11,0,59.15084489627696,193000.0,33,71429.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.62924053973028,1.9600947840472696,1.410986973710262,1.410986973710262,1.62924053973028,1.5475625087160128,1.541159071680806,1.5789787049493915,2.8390784635086144,3.3357695763397,13,25,25,6,12,10,1,48.0,177000.0,34,71429.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,3.2228678461377385,1.1314021114911006,2.8390784635086144,5.521860837883573,4.164336934042136,2.554121718809473,4.439941706620314,2.8390784635086144,4.860587297852597,10,29,69,3,11,29,1,81.0,143700.0,45,71429.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.714694743820879,1.1314021114911006,1.9600947840472696,2.312535423847214,2.4069451083182885,2.2925347571405443,2.376764491168297,2.89591193827178,4.144720769547168,14,35,54,5,15,22,1,70.0,87500.0,42,42660.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8082887711792652,2.091864061678393,1.1314021114911006,1.1314021114911006,2.312535423847214,2.8195915758351178,2.6727683869575705,2.758109400974947,2.778819271990417,3.716008121502189,23,42,44,4,14,13,0,48.0,123200.0,0,53513.457361167966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8082887711792652,3.1822118404966093,1.62924053973028,2.714694743820879,1.8082887711792652,1.88706964903238,1.5623463049002495,1.9021075263969205,2.9496883350525844,4.533674184283021,12,32,68,5,15,26,1,75.0,71500.0,39,46455.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.4069451083182885,-2.302585092994045,1.8082887711792652,3.2228678461377385,3.1179499062782403,2.294552921296781,2.4379897300002487,2.89591193827178,4.745801315727837,13,33,70,6,6,29,0,40.0,74600.0,25,62714.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,3.261935314328648,0.7419373447293773,2.4069451083182885,1.62924053973028,1.62924053973028,1.6524974018945473,1.62924053973028,2.8390784635086144,4.86830338551846,12,28,71,5,11,28,1,54.5,41300.0,29,38339.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,-2.302585092994045,-2.302585092994045,3.2228678461377385,3.2228678461377385,3.2228678461377385,2.6619665279224902,2.9496883350525844,2.9496883350525844,10,15,12,4,4,5,0,59.15084489627696,36300.0,15,53513.457361167966,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,1.1314021114911006,0.0953101798043249,0.7419373447293773,3.2228678461377385,3.2228678461377385,2.714694743820879,3.2228678461377385,3.0492730404820207,3.972176928247893,12,29,38,6,13,16,0,48.0,51500.0,41,50289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8082887711792652,1.8082887711792652,1.410986973710262,1.410986973710262,2.312535423847214,1.5953389880545987,1.5953389880545987,1.6770965609079151,2.778819271990417,3.4688560301359703,12,26,27,5,11,10,1,49.0,40200.0,35,37647.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1.8082887711792652,1.9600947840472696,1.1314021114911006,1.1314021114911006,2.312535423847214,2.4790562361098245,2.4069451083182885,2.714694743820879,3.0007198150650303,3.4688560301359703,12,26,25,6,13,11,1,83.0,42800.0,28,45720.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1.1314021114911006,2.5726122302071057,0.0953101798043249,1.62924053973028,2.312535423847214,2.312535423847214,1.9600947840472696,2.312535423847214,2.89591193827178,4.829113417472866,8,22,54,4,11,23,1,63.5,45300.0,29,31250.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.2082744135228043,-2.302585092994045,1.62924053973028,2.714694743820879,2.5726122302071057,2.2905125117597764,2.6619665279224902,2.9496883350525844,4.522874943261261,12,29,50,5,5,20,1,59.15084489627696,39700.0,22,53513.457361167966,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1.1314021114911006,1.62924053973028,-2.302585092994045,0.0953101798043249,2.714694743820879,2.2793164660546914,2.066862759472976,2.6619665279224902,2.9496883350525844,3.972176928247893,12,28,38,6,6,15,0,59.15084489627696,44400.0,29,38810.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.2082744135228043,1.1314021114911006,1.9600947840472696,2.2082744135228043,2.060513531794317,2.0360119837525,2.091864061678393,3.0007198150650303,4.489759334476764,6,14,34,2,6,15,1,49.0,55500.0,41,53513.457361167966,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1.1314021114911006,1.410986973710262,0.7419373447293773,0.7419373447293773,3.0007198150650303,2.8195915758351178,2.8678989020441064,2.714694743820879,3.0492730404820207,3.4688560301359703,12,31,30,6,15,13,0,57.0,55000.0,35,51657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.7419373447293773,1.1314021114911006,0.7419373447293773,1.1314021114911006,2.312535423847214,2.028148247292285,1.8082887711792652,2.028148247292285,2.714694743820879,3.0492730404820207,10,16,15,4,7,6,1,79.0,48200.0,30,38497.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,2.89591193827178,1.410986973710262,2.4932054526026954,3.2228678461377385,3.370738174177447,3.035914063186823,3.40452517175483,2.8390784635086144,4.728272383122075,16,37,76,6,17,30,1,76.0,95200.0,36,66514.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,1.8082887711792652,0.7419373447293773,0.7419373447293773,2.312535423847214,2.360854001118021,2.26176309847379,2.4069451083182885,3.095577608523707,3.691376334312523,12,32,34,6,15,14,0,54.5,34900.0,22,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0.7419373447293773,1.410986973710262,-2.302585092994045,-2.302585092994045,3.0007198150650303,3.0007198150650303,2.628285232633348,2.6619665279224902,2.89591193827178,3.933784497209659,12,30,37,6,6,15,0,59.15084489627696,42000.0,29,53513.457361167966,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.778819271990417,2.778819271990417,10,15,12,4,6,5,0,34.0,50800.0,28,37091.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,3.139832617527748,1.62924053973028,2.4932054526026954,1.62924053973028,1.5706970841176695,1.355835153635182,1.5475625087160128,2.89591193827178,4.6549122778829055,12,34,73,6,17,29,1,73.0,45300.0,29,47353.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,3.299533727885655,1.410986973710262,2.4069451083182885,2.312535423847214,2.360854001118021,2.403334996094189,2.360854001118021,1.410986973710262,4.86830338551846,37,55,130,10,19,36,1,62.5,55000.0,24,53513.457361167966,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.1314021114911006,0.0953101798043249,0.0953101798043249,2.714694743820879,2.4932054526026954,2.2793164660546914,2.714694743820879,3.0492730404820207,3.9531649487593215,10,21,31,4,8,10,0,49.0,42100.0,44,33884.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1.1314021114911006,2.714694743820879,1.1314021114911006,2.4069451083182885,2.312535423847214,2.4362414778067194,2.186051276738094,2.4362414778067194,3.0007198150650303,4.852811208902689,12,33,83,5,15,32,1,78.0,66100.0,48,31774.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.410986973710262,2.091864061678393,0.7419373447293773,1.1314021114911006,2.5726122302071057,2.3841650799864684,2.312535423847214,2.4932054526026954,2.778819271990417,3.740047740688336,14,35,38,6,16,15,0,83.0,36800.0,28,22728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.7419373447293773,2.2082744135228043,-2.302585092994045,1.1314021114911006,2.312535423847214,2.6100697927420065,2.355177543113216,2.628285232633348,2.4069451083182885,4.645351975620923,24,42,66,4,4,20,1,61.0,37500.0,30,34364.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1.62924053973028,1.9600947840472696,1.1314021114911006,1.410986973710262,1.62924053973028,1.62924053973028,1.444563269243866,1.62924053973028,2.778819271990417,3.9531649487593215,12,24,27,5,10,10,1,71.0,95000.0,17,54188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8082887711792652,3.1822118404966093,1.62924053973028,2.312535423847214,2.312535423847214,2.422144328051685,2.283402273577272,2.4069451083182885,2.89591193827178,4.478472532942134,25,43,96,6,17,27,1,85.0,64300.0,21,51054.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,2.4069451083182885,0.0953101798043249,1.9600947840472696,3.2228678461377385,3.2228678461377385,2.639771360348916,3.2228678461377385,3.1822118404966093,4.821087692210561,8,22,46,4,10,17,1,75.0,70500.0,26,51054.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1.410986973710262,2.5726122302071057,0.7419373447293773,1.62924053973028,3.2228678461377385,3.4127965175055075,3.146305132033365,3.202746442938317,3.299533727885655,4.220977213155467,12,34,55,5,16,22,1,51.0,96500.0,35,51054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.8082887711792652,2.312535423847214,1.1314021114911006,1.62924053973028,1.62924053973028,1.62924053973028,1.62924053973028,1.62924053973028,2.778819271990417,4.606169686321175,9,28,45,3,11,17,0,73.0,43500.0,27,26170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.1314021114911006,2.714694743820879,0.0953101798043249,2.091864061678393,2.312535423847214,2.312535423847214,2.0149030205422647,2.312535423847214,2.8390784635086144,4.852811208902689,13,33,67,6,15,28,1,73.0,46400.0,28,41842.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1.62924053973028,2.4069451083182885,0.0953101798043249,1.62924053973028,2.091864061678393,2.0412203288596382,1.9851308622085944,2.312535423847214,2.89591193827178,4.33204826486764,12,32,54,5,14,20,1,57.0,48500.0,34,41842.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.8082887711792652,1.9600947840472696,1.410986973710262,1.62924053973028,1.1314021114911006,1.7227665977411035,1.6563214983329506,1.766441661243765,1.410986973710262,3.4688560301359703,14,31,29,7,15,13,1,54.0,67900.0,26,41842.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.0007198150650303,3.1822118404966093,3.1822118404966093,7,17,15,3,7,6,0,59.0,56600.0,33,44876.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,1.410986973710262,0.7419373447293773,0.7419373447293773,2.312535423847214,2.028148247292285,2.028148247292285,2.028148247292285,2.9496883350525844,3.139832617527748,13,24,24,6,11,9,0,40.0,55800.0,32,44876.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.62924053973028,2.6461747973841225,1.1314021114911006,1.8082887711792652,1.8082887711792652,1.840549633397487,1.6845453849209058,1.9600947840472696,2.778819271990417,4.235554730773624,14,36,57,5,16,21,0,76.0,28800.0,30,24380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0953101798043249,0.0953101798043249,0.0953101798043249,0.0953101798043249,2.714694743820879,2.714694743820879,2.714694743820879,2.714694743820879,2.8390784635086144,2.8390784635086144,10,14,12,4,6,5,0,37.0,243200.0,48,118275.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1.1314021114911006,2.8390784635086144,0.7419373447293773,2.312535423847214,2.312535423847214,2.091864061678393,1.6752256529721037,2.26176309847379,3.095577608523707,4.821087692210561,11,31,69,5,14,30,1,55.0,47500.0,46,33116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.8082887711792652,-2.302585092994045,0.0953101798043249,2.8390784635086144,2.714694743820879,2.4932054526026954,2.6619665279224902,3.0007198150650303,3.9531649487593215,13,33,43,6,6,17,0,59.15084489627696,137200.0,38,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1.1314021114911006,1.8082887711792652,0.0953101798043249,0.0953101798043249,2.714694743820879,2.714694743820879,2.465553921272185,3.0007198150650303,2.89591193827178,3.763522997109702,7,22,25,4,12,11,0,22.0,127300.0,46,78060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.7419373447293773,1.62924053973028,0.7419373447293773,1.1314021114911006,3.2228678461377385,3.484312288372662,3.3357695763397,3.484312288372662,1.8082887711792652,3.740047740688336,19,40,42,8,19,18,0,57.0,127300.0,46,53513.457361167966,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1.62924053973028,1.9600947840472696,0.7419373447293773,0.7419373447293773,1.62924053973028,1.62924053973028,1.541159071680806,1.7227665977411035,2.8390784635086144,3.4688560301359703,12,24,25,6,12,10,0,52.5,71400.0,39,55522.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,2.5726122302071057,0.7419373447293773,2.091864061678393,2.312535423847214,2.4069451083182885,2.033397603178429,2.4069451083182885,2.89591193827178,4.844974178195408,13,32,67,6,15,30,1,27.0,133200.0,26,96067.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,3.40452517175483,3.40452517175483,3.40452517175483,3.40452517175483,3.139832617527748,3.3357695763397,13,27,25,6,13,11,0,48.0,101300.0,28,88242.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0953101798043249,0.7419373447293773,-2.302585092994045,-2.302585092994045,3.0007198150650303,2.312535423847214,2.714694743820879,2.451005098112319,3.261935314328648,3.3357695763397,9,22,21,4,4,9,0,47.0,142300.0,40,88242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.9600947840472696,3.8088822465086327,1.8082887711792652,3.299533727885655,2.714694743820879,2.65605490598383,2.2925347571405443,2.585505848344116,2.778819271990417,4.829113417472866,12,32,82,5,16,33,1,46.0,136900.0,29,88242.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0953101798043249,1.8082887711792652,-2.302585092994045,0.7419373447293773,2.714694743820879,2.714694743820879,2.376764491168297,2.091864061678393,3.261935314328648,4.175924549214524,9,28,49,4,4,19,1,43.0,52300.0,25,27410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1314021114911006,1.1314021114911006,-2.302585092994045,-2.302585092994045,2.89591193827178,2.6461747973841225,2.6461747973841225,2.628285232633348,2.714694743820879,3.4688560301359703,11,29,27,5,5,12,0,61.0,34900.0,23,27410.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1.1314021114911006,1.1314021114911006,0.0953101798043249,0.0953101798043249,2.714694743820879,2.465553921272185,2.465553921272185,2.312535423847214,2.89591193827178,3.55820113047182,10,27,25,4,12,11,0,53.0,55200.0,30,41213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.5726122302071057,0.7419373447293773,2.091864061678393,2.312535423847214,2.180417459019838,2.224623551524334,2.312535423847214,2.778819271990417,4.585987366571318,15,33,64,6,15,26,1,63.5,86300.0,33,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,1.410986973710262,0.0953101798043249,0.0953101798043249,2.312535423847214,2.533696813957432,2.429217743927412,2.5726122302071057,2.89591193827178,3.4372078191851885,12,25,24,6,12,10,0,25.0,80400.0,41,46621.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.8082887711792652,2.4069451083182885,1.1314021114911006,1.1314021114911006,2.6461747973841225,2.2438960966453663,2.080690761080268,2.171336806384092,2.89591193827178,3.873282177111716,13,32,34,6,15,13,1,50.0,42900.0,14,53513.457361167966,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
0,1.8082887711792652,2.2082744135228043,1.410986973710262,1.62924053973028,1.62924053973028,1.7227665977411035,1.6505798557652755,1.6770965609079151,2.89591193827178,3.691376334312523,13,34,35,6,16,15,1,44.0,57900.0,23,43472.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,1.62924053973028,1.1314021114911006,1.1314021114911006,3.0007198150650303,2.628285232633348,2.4932054526026954,2.8195915758351178,2.778819271990417,3.4688560301359703,14,27,28,6,11,9,1,39.0,45500.0,27,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1.9600947840472696,2.89591193827178,1.8082887711792652,2.6461747973841225,2.714694743820879,2.5726122302071057,2.4458192610799534,2.585505848344116,2.8390784635086144,4.645351975620923,16,36,76,6,17,28,1,77.0,36700.0,23,32760.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.7419373447293773,2.4932054526026954,-2.302585092994045,2.091864061678393,2.5726122302071057,2.4932054526026954,2.1126345090356,2.0061985799121183,2.9496883350525844,4.478472532942134,8,22,54,4,4,20,1,73.0,41900.0,29,35731.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.778819271990417,0.0953101798043249,2.2082744135228043,2.312535423847214,2.312535423847214,2.166765369851511,2.312535423847214,2.9496883350525844,4.821087692210561,15,35,77,6,16,32,1,43.0,57000.0,31,41040.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1.1314021114911006,2.312535423847214,1.1314021114911006,2.312535423847214,2.312535423847214,2.6925980965432883,2.5494451709255714,2.6925980965432883,2.8390784635086144,4.6549122778829055,12,29,69,6,16,27,1,59.0,68200.0,44,41040.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.410986973710262,2.6461747973841225,1.1314021114911006,1.8082887711792652,1.8082887711792652,1.7227665977411035,1.5260563034950492,1.691939133945844,2.778819271990417,4.027135812528651,13,34,48,6,16,19,1,43.0,46500.0,19,53513.457361167966,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0.7419373447293773,2.2082744135228043,0.7419373447293773,1.8082887711792652,2.714694743820879,2.533696813957432,2.255493485460195,2.533696813957432,2.89591193827178,4.692264892839025,11,28,66,4,10,23,1,55.0,56200.0,26,46513.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
